length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8529,35,9,91,31,,,,,,,,,,,,
8532,35,3,81,21,,,,,,,,,,,,
8532,36,9,31,41,,,,,,,,,,,,
8534,34,4,1,51,,,,,,,,,,,,
8535,33,4,61,11,,,,,,,,,,,,
8535,36,3,51,51,,,,,,,,,,,,
8536,36,3,71,1,,,,,,,,,,,,
8537,32,7,61,31,,,,,,,,,,,,
8538,30,8,61,11,,,,,,,,,,,,
8538,36,9,1,11,,,,,,,,,,,,
8539,37,8,61,11,,,,,,,,,,,,
8540,33,9,11,11,,,,,,,,,,,,
8541,32,9,81,41,,,,,,,,,,,,
8541,33,9,71,1,,,,,,,,,,,,
8541,34,7,31,31,,,,,,,,,,,,
8542,30,4,61,31,,,,,,,,,,,,
8542,35,2,81,41,,,,,,,,,,,,
8542,36,6,41,1,,,,,,,,,,,,
8543,30,8,71,21,,,,,,,,,,,,
8544,35,4,71,51,,,,,,,,,,,,
8547,33,4,1,31,,,,,,,,,,,,
8547,35,6,21,21,,,,,,,,,,,,
8548,32,4,91,11,,,,,,,,,,,,
8549,33,2,61,21,,,,,,,,,,,,
8549,33,5,91,11,,,,,,,,,,,,
8550,30,5,81,11,,,,,,,,,,,,
8550,33,4,81,41,,,,,,,,,,,,
8550,34,2,81,1,,,,,,,,,,,,
8551,31,7,51,21,,,,,,,,,,,,
8552,32,6,21,1,,,,,,,,,,,,
8552,32,8,71,1,,,,,,,,,,,,
8552,32,9,61,41,,,,,,,,,,,,
8553,30,3,1,21,,,,,,,,,,,,
8553,37,7,41,51,,,,,,,,,,,,
8555,31,4,41,31,,,,,,,,,,,,
8556,30,8,71,41,,,,,,,,,,,,
8556,32,6,21,31,,,,,,,,,,,,
8558,31,3,71,51,,,,,,,,,,,,
8558,37,5,81,1,,,,,,,,,,,,
8558,37,8,81,21,,,,,,,,,,,,
8559,31,5,51,11,,,,,,,,,,,,
8559,32,9,71,41,,,,,,,,,,,,
8562,31,8,31,11,,,,,,,,,,,,
8563,30,8,91,31,,,,,,,,,,,,
8563,34,5,11,21,,,,,,,,,,,,
8563,36,6,1,11,,,,,,,,,,,,
8564,30,6,51,11,,,,,,,,,,,,
8564,33,8,51,21,,,,,,,,,,,,
8565,37,8,61,41,,,,,,,,,,,,
8566,32,9,1,31,,,,,,,,,,,,
8567,31,6,71,21,,,,,,,,,,,,
8569,31,7,61,31,,,,,,,,,,,,
8569,35,5,81,31,,,,,,,,,,,,
8570,32,3,31,51,,,,,,,,,,,,
8571,32,5,11,1,,,,,,,,,,,,
8571,32,5,91,11,,,,,,,,,,,,
8572,34,7,1,11,,,,,,,,,,,,
8573,30,7,11,21,,,,,,,,,,,,
8573,37,3,81,1,,,,,,,,,,,,
8574,30,6,11,1,,,,,,,,,,,,
8574,32,8,21,51,,,,,,,,,,,,
8575,31,5,31,11,,,,,,,,,,,,
8575,35,8,61,51,,,,,,,,,,,,
8576,32,3,41,11,,,,,,,,,,,,
8576,33,2,31,31,,,,,,,,,,,,
8576,34,4,91,31,,,,,,,,,,,,
8577,32,7,11,11,,,,,,,,,,,,
8577,34,6,91,41,,,,,,,,,,,,
8578,31,7,91,11,,,,,,,,,,,,
8578,37,4,11,11,,,,,,,,,,,,
8578,38,3,11,11,,,,,,,,,,,,
8579,30,4,21,11,,,,,,,,,,,,
8579,32,3,91,31,,,,,,,,,,,,
8582,34,3,11,1,,,,,,,,,,,,
8583,36,9,51,11,,,,,,,,,,,,
8584,31,8,41,21,,,,,,,,,,,,
8584,34,8,31,1,,,,,,,,,,,,
8585,32,6,81,1,,,,,,,,,,,,
8585,33,5,31,1,,,,,,,,,,,,
8585,36,7,61,1,,,,,,,,,,,,
8586,36,9,61,11,,,,,,,,,,,,
8587,31,8,51,51,,,,,,,,,,,,
8588,32,3,1,41,,,,,,,,,,,,
8589,38,3,11,1,,,,,,,,,,,,
8590,32,4,21,51,,,,,,,,,,,,
8590,32,7,21,11,,,,,,,,,,,,
8590,36,5,91,1,,,,,,,,,,,,
8590,37,9,11,51,,,,,,,,,,,,
8592,32,2,81,31,,,,,,,,,,,,
8593,34,3,41,31,,,,,,,,,,,,
8594,31,5,21,51,,,,,,,,,,,,
8594,33,9,61,1,,,,,,,,,,,,
8597,30,3,91,21,,,,,,,,,,,,
8597,33,2,61,51,,,,,,,,,,,,
8597,34,7,21,51,,,,,,,,,,,,
8598,30,4,51,11,,,,,,,,,,,,
8598,36,4,71,21,,,,,,,,,,,,
8599,32,5,91,51,,,,,,,,,,,,
8602,35,7,91,31,,,,,,,,,,,,
8603,30,3,31,41,,,,,,,,,,,,
8603,37,8,91,1,,,,,,,,,,,,
8604,33,8,1,31,,,,,,,,,,,,
8604,37,8,41,11,,,,,,,,,,,,
8605,32,4,41,11,,,,,,,,,,,,
8606,36,5,41,11,,,,,,,,,,,,
8607,34,6,1,31,,,,,,,,,,,,
8610,30,2,11,31,,,,,,,,,,,,
8613,35,3,71,31,,,,,,,,,,,,
8614,34,9,71,31,,,,,,,,,,,,
8614,37,2,41,41,,,,,,,,,,,,
8615,30,2,61,31,,,,,,,,,,,,
8615,31,3,71,1,,,,,,,,,,,,
8615,31,6,31,31,,,,,,,,,,,,
8616,35,3,61,11,,,,,,,,,,,,
8617,31,8,71,11,,,,,,,,,,,,
8617,32,4,11,11,,,,,,,,,,,,
8617,32,4,31,41,,,,,,,,,,,,
8617,34,5,51,11,,,,,,,,,,,,
8617,34,7,11,41,,,,,,,,,,,,
8617,35,3,11,21,,,,,,,,,,,,
8618,30,4,41,1,,,,,,,,,,,,
8618,31,7,31,51,,,,,,,,,,,,
8618,35,3,51,31,,,,,,,,,,,,
8619,34,8,41,1,,,,,,,,,,,,
8619,37,6,1,51,,,,,,,,,,,,
8620,30,2,71,21,,,,,,,,,,,,
8620,36,9,31,31,,,,,,,,,,,,
8621,33,3,1,1,,,,,,,,,,,,
8621,33,5,81,21,,,,,,,,,,,,
8621,33,6,41,1,,,,,,,,,,,,
8621,35,3,31,1,,,,,,,,,,,,
8621,35,7,61,21,,,,,,,,,,,,
8621,35,9,91,21,,,,,,,,,,,,
8622,33,5,71,31,,,,,,,,,,,,
8622,36,2,11,31,,,,,,,,,,,,
8623,37,6,31,1,,,,,,,,,,,,
8624,31,7,41,51,,,,,,,,,,,,
8624,34,2,81,51,,,,,,,,,,,,
8625,32,2,41,1,,,,,,,,,,,,
8625,37,3,21,21,,,,,,,,,,,,
8626,34,3,31,31,,,,,,,,,,,,
8626,34,3,91,51,,,,,,,,,,,,
8626,34,5,1,31,,,,,,,,,,,,
8626,36,6,1,31,,,,,,,,,,,,
8627,34,3,91,21,,,,,,,,,,,,
8628,30,7,71,1,,,,,,,,,,,,
8629,30,8,1,41,,,,,,,,,,,,
8629,34,3,1,51,,,,,,,,,,,,
8629,34,9,21,31,,,,,,,,,,,,
8630,34,6,81,21,,,,,,,,,,,,
8631,32,4,11,1,,,,,,,,,,,,
8631,33,9,71,41,,,,,,,,,,,,
8631,36,8,21,41,,,,,,,,,,,,
8632,30,6,91,11,,,,,,,,,,,,
8632,30,7,41,21,,,,,,,,,,,,
8633,31,3,91,1,,,,,,,,,,,,
8633,35,3,91,51,,,,,,,,,,,,
8634,31,3,51,51,,,,,,,,,,,,
8634,32,6,61,41,,,,,,,,,,,,
8634,33,5,61,1,,,,,,,,,,,,
8634,37,7,61,1,,,,,,,,,,,,
8635,36,4,41,31,,,,,,,,,,,,
8635,37,8,61,1,,,,,,,,,,,,
8638,30,2,21,1,,,,,,,,,,,,
8638,36,2,61,41,,,,,,,,,,,,
8640,32,9,91,41,,,,,,,,,,,,
8640,33,3,61,1,,,,,,,,,,,,
8640,36,8,21,21,,,,,,,,,,,,
8642,31,4,61,21,,,,,,,,,,,,
8642,31,5,81,1,,,,,,,,,,,,
8642,33,6,51,11,,,,,,,,,,,,
8642,33,9,81,51,,,,,,,,,,,,
8643,30,5,31,51,,,,,,,,,,,,
8643,34,2,21,31,,,,,,,,,,,,
8645,33,6,11,41,,,,,,,,,,,,
8646,34,8,71,31,,,,,,,,,,,,
8647,30,4,21,31,,,,,,,,,,,,
8648,34,7,81,41,,,,,,,,,,,,
8648,37,5,11,11,,,,,,,,,,,,
8649,30,9,81,21,,,,,,,,,,,,
8649,32,7,61,1,,,,,,,,,,,,
8649,33,3,31,1,,,,,,,,,,,,
8649,36,2,11,41,,,,,,,,,,,,
8650,31,8,91,51,,,,,,,,,,,,
8650,32,3,61,21,,,,,,,,,,,,
8650,35,6,51,21,,,,,,,,,,,,
8651,30,3,11,1,,,,,,,,,,,,
8651,32,2,11,21,,,,,,,,,,,,
8651,34,3,11,21,,,,,,,,,,,,
8653,30,7,1,41,,,,,,,,,,,,
8653,32,2,41,31,,,,,,,,,,,,
8653,33,3,61,41,,,,,,,,,,,,
8653,34,3,61,21,,,,,,,,,,,,
8654,34,6,51,21,,,,,,,,,,,,
8654,35,2,31,11,,,,,,,,,,,,
8655,32,5,21,41,,,,,,,,,,,,
8655,35,6,21,31,,,,,,,,,,,,
8656,37,9,31,11,,,,,,,,,,,,
8656,38,3,11,21,,,,,,,,,,,,
8657,37,7,61,21,,,,,,,,,,,,
8658,30,8,41,21,,,,,,,,,,,,
8659,35,3,91,21,,,,,,,,,,,,
8660,31,2,91,11,,,,,,,,,,,,
8660,33,3,41,51,,,,,,,,,,,,
8660,36,4,11,41,,,,,,,,,,,,
8663,30,5,51,31,,,,,,,,,,,,
8663,30,7,41,1,,,,,,,,,,,,
8663,31,6,71,41,,,,,,,,,,,,
8663,35,9,71,21,,,,,,,,,,,,
8664,31,2,61,31,,,,,,,,,,,,
8664,31,3,61,41,,,,,,,,,,,,
8664,32,6,81,11,,,,,,,,,,,,
8664,33,8,91,31,,,,,,,,,,,,
8664,34,9,51,31,,,,,,,,,,,,
8665,31,8,91,21,,,,,,,,,,,,
8665,32,5,61,11,,,,,,,,,,,,
8665,32,7,81,31,,,,,,,,,,,,
8665,37,4,61,21,,,,,,,,,,,,
8666,34,3,41,51,,,,,,,,,,,,
8667,31,8,71,41,,,,,,,,,,,,
8667,32,4,61,1,,,,,,,,,,,,
8667,34,2,51,51,,,,,,,,,,,,
8668,30,5,71,41,,,,,,,,,,,,
8668,34,5,91,51,,,,,,,,,,,,
8669,35,9,41,1,,,,,,,,,,,,
8670,36,6,11,41,,,,,,,,,,,,
8671,30,4,31,11,,,,,,,,,,,,
8671,37,8,41,41,,,,,,,,,,,,
8672,32,5,51,31,,,,,,,,,,,,
8672,38,2,31,21,,,,,,,,,,,,
8673,32,8,1,21,,,,,,,,,,,,
8673,33,2,81,1,,,,,,,,,,,,
8674,31,8,31,51,,,,,,,,,,,,
8674,33,5,11,41,,,,,,,,,,,,
8674,33,9,31,1,,,,,,,,,,,,
8674,34,9,81,51,,,,,,,,,,,,
8674,37,3,41,1,,,,,,,,,,,,
8675,37,7,1,51,,,,,,,,,,,,
8676,35,8,61,31,,,,,,,,,,,,
8677,32,5,21,51,,,,,,,,,,,,
8678,31,7,61,11,,,,,,,,,,,,
8678,35,7,91,41,,,,,,,,,,,,
8678,36,2,91,51,,,,,,,,,,,,
8679,36,9,71,31,,,,,,,,,,,,
8679,37,7,11,1,,,,,,,,,,,,
8681,31,3,81,41,,,,,,,,,,,,
8681,32,3,11,11,,,,,,,,,,,,
8681,32,9,11,51,,,,,,,,,,,,
8681,37,5,31,41,,,,,,,,,,,,
8682,33,3,31,31,,,,,,,,,,,,
8683,30,7,31,51,,,,,,,,,,,,
8683,34,3,51,51,,,,,,,,,,,,
8684,33,4,51,31,,,,,,,,,,,,
8684,36,4,51,31,,,,,,,,,,,,
8685,30,3,71,51,,,,,,,,,,,,
8685,36,5,41,21,,,,,,,,,,,,
8686,33,4,21,31,,,,,,,,,,,,
8686,34,6,41,41,,,,,,,,,,,,
8687,34,9,31,51,,,,,,,,,,,,
8687,36,5,11,31,,,,,,,,,,,,
8688,37,9,21,41,,,,,,,,,,,,
8689,31,6,81,51,,,,,,,,,,,,
8689,32,3,21,21,,,,,,,,,,,,
8689,33,3,81,31,,,,,,,,,,,,
8690,36,3,31,21,,,,,,,,,,,,
8691,30,4,1,21,,,,,,,,,,,,
8691,31,5,31,31,,,,,,,,,,,,
8691,34,4,1,1,,,,,,,,,,,,
8691,34,8,1,11,,,,,,,,,,,,
8692,37,2,51,51,,,,,,,,,,,,
8693,32,2,71,31,,,,,,,,,,,,
8693,36,3,1,41,,,,,,,,,,,,
8694,31,3,91,21,,,,,,,,,,,,
8695,35,6,61,1,,,,,,,,,,,,
8696,30,8,51,31,,,,,,,,,,,,
8696,31,3,51,41,,,,,,,,,,,,
8696,32,9,11,1,,,,,,,,,,,,
8696,34,9,1,41,,,,,,,,,,,,
8696,37,3,71,11,,,,,,,,,,,,
8696,37,5,11,41,,,,,,,,,,,,
8697,31,5,61,31,,,,,,,,,,,,
8697,36,5,61,41,,,,,,,,,,,,
8698,35,8,21,51,,,,,,,,,,,,
8699,35,5,21,1,,,,,,,,,,,,
8700,30,6,21,41,,,,,,,,,,,,
8700,31,4,21,31,,,,,,,,,,,,
8700,32,3,61,41,,,,,,,,,,,,
8700,32,6,91,41,,,,,,,,,,,,
8700,34,5,41,1,,,,,,,,,,,,
8700,35,5,81,1,,,,,,,,,,,,
8702,30,4,71,51,,,,,,,,,,,,
8702,34,7,31,51,,,,,,,,,,,,
8702,35,6,61,51,,,,,,,,,,,,
8702,36,6,31,51,,,,,,,,,,,,
8703,30,2,61,21,,,,,,,,,,,,
8703,32,8,61,51,,,,,,,,,,,,
8704,32,5,31,1,,,,,,,,,,,,
8704,37,3,21,31,,,,,,,,,,,,
8705,32,5,51,51,,,,,,,,,,,,
8706,30,2,1,31,,,,,,,,,,,,
8706,31,9,21,1,,,,,,,,,,,,
8706,32,3,51,1,,,,,,,,,,,,
8706,33,8,61,21,,,,,,,,,,,,
8706,36,3,1,51,,,,,,,,,,,,
8707,32,2,21,1,,,,,,,,,,,,
8707,36,8,31,21,,,,,,,,,,,,
8708,31,8,71,1,,,,,,,,,,,,
8708,33,9,1,21,,,,,,,,,,,,
8709,31,2,41,51,,,,,,,,,,,,
8709,33,3,21,41,,,,,,,,,,,,
8709,37,5,91,51,,,,,,,,,,,,
8710,31,7,41,31,,,,,,,,,,,,
8710,32,5,91,31,,,,,,,,,,,,
8710,32,6,41,41,,,,,,,,,,,,
8710,33,9,1,31,,,,,,,,,,,,
8711,35,5,81,41,,,,,,,,,,,,
8712,31,4,41,41,,,,,,,,,,,,
8713,31,5,61,11,,,,,,,,,,,,
8714,30,6,1,31,,,,,,,,,,,,
8714,33,4,31,31,,,,,,,,,,,,
8715,32,6,71,21,,,,,,,,,,,,
8717,30,4,21,21,,,,,,,,,,,,
8719,31,7,81,11,,,,,,,,,,,,
8719,33,4,81,11,,,,,,,,,,,,
8719,35,5,21,51,,,,,,,,,,,,
8720,30,7,61,11,,,,,,,,,,,,
8720,35,7,91,51,,,,,,,,,,,,
8722,35,5,31,1,,,,,,,,,,,,
8722,36,3,81,31,,,,,,,,,,,,
8723,30,5,61,11,,,,,,,,,,,,
8723,33,2,21,51,,,,,,,,,,,,
8723,34,6,91,11,,,,,,,,,,,,
8723,34,8,61,1,,,,,,,,,,,,
8723,35,2,61,11,,,,,,,,,,,,
8723,36,3,71,41,,,,,,,,,,,,
8724,34,5,1,21,,,,,,,,,,,,
8725,30,6,91,21,,,,,,,,,,,,
8725,33,5,1,51,,,,,,,,,,,,
8725,35,2,31,21,,,,,,,,,,,,
8725,35,6,81,31,,,,,,,,,,,,
8726,35,5,71,1,,,,,,,,,,,,
8727,30,4,61,41,,,,,,,,,,,,
8727,32,6,51,21,,,,,,,,,,,,
8727,36,8,1,11,,,,,,,,,,,,
8729,32,3,1,11,,,,,,,,,,,,
8729,33,4,61,31,,,,,,,,,,,,
8729,35,4,41,31,,,,,,,,,,,,
8732,31,3,71,21,,,,,,,,,,,,
8732,38,2,11,41,,,,,,,,,,,,
8734,32,7,1,1,,,,,,,,,,,,
8734,35,9,91,11,,,,,,,,,,,,
8734,36,3,21,31,,,,,,,,,,,,
8734,37,7,1,31,,,,,,,,,,,,
8735,36,4,91,31,,,,,,,,,,,,
8736,32,9,41,21,,,,,,,,,,,,
8736,36,2,31,1,,,,,,,,,,,,
8737,33,4,31,51,,,,,,,,,,,,
8737,35,2,21,11,,,,,,,,,,,,
8740,33,3,31,41,,,,,,,,,,,,
8740,35,6,81,1,,,,,,,,,,,,
8741,34,3,61,11,,,,,,,,,,,,
8741,36,6,21,51,,,,,,,,,,,,
8742,30,6,51,51,,,,,,,,,,,,
8742,33,6,1,51,,,,,,,,,,,,
8743,30,3,71,1,,,,,,,,,,,,
8743,30,6,1,11,,,,,,,,,,,,
8743,37,8,71,51,,,,,,,,,,,,
8744,30,3,81,31,,,,,,,,,,,,
8745,34,2,51,1,,,,,,,,,,,,
8745,34,5,71,51,,,,,,,,,,,,
8746,30,5,61,31,,,,,,,,,,,,
8746,30,8,1,21,,,,,,,,,,,,
8746,37,9,71,11,,,,,,,,,,,,
8747,33,4,41,41,,,,,,,,,,,,
8748,33,9,1,41,,,,,,,,,,,,
8748,34,6,81,11,,,,,,,,,,,,
8748,35,7,71,11,,,,,,,,,,,,
8748,36,8,21,31,,,,,,,,,,,,
8748,37,5,21,21,,,,,,,,,,,,
8749,30,5,41,11,,,,,,,,,,,,
8750,30,2,31,1,,,,,,,,,,,,
8752,37,6,91,1,,,,,,,,,,,,
8753,33,4,71,31,,,,,,,,,,,,
8753,37,6,81,41,,,,,,,,,,,,
8754,32,7,31,31,,,,,,,,,,,,
8754,34,5,11,1,,,,,,,,,,,,
8755,35,7,1,51,,,,,,,,,,,,
8756,31,8,1,1,,,,,,,,,,,,
8756,32,3,61,11,,,,,,,,,,,,
8756,34,5,1,41,,,,,,,,,,,,
8757,31,9,51,31,,,,,,,,,,,,
8758,36,3,31,1,,,,,,,,,,,,
8759,32,4,71,31,,,,,,,,,,,,
8759,32,9,31,21,,,,,,,,,,,,
8759,37,7,41,41,,,,,,,,,,,,
8760,32,7,21,1,,,,,,,,,,,,
8760,34,3,91,1,,,,,,,,,,,,
8760,35,2,41,1,,,,,,,,,,,,
8761,30,2,31,51,,,,,,,,,,,,
8761,34,2,61,1,,,,,,,,,,,,
8761,37,4,51,51,,,,,,,,,,,,
8762,31,9,31,11,,,,,,,,,,,,
8762,36,4,11,21,,,,,,,,,,,,
8762,36,5,81,1,,,,,,,,,,,,
8763,31,2,31,1,,,,,,,,,,,,
8763,31,3,11,11,,,,,,,,,,,,
8763,34,4,21,21,,,,,,,,,,,,
8763,35,5,51,51,,,,,,,,,,,,
8764,31,5,61,41,,,,,,,,,,,,
8764,37,2,41,11,,,,,,,,,,,,
8764,37,9,1,11,,,,,,,,,,,,
8765,32,7,61,11,,,,,,,,,,,,
8765,36,4,91,1,,,,,,,,,,,,
8765,37,5,51,1,,,,,,,,,,,,
8766,32,7,41,51,,,,,,,,,,,,
8766,36,6,1,51,,,,,,,,,,,,
8766,37,6,91,21,,,,,,,,,,,,
8767,30,6,61,51,,,,,,,,,,,,
8767,36,4,91,41,,,,,,,,,,,,
8768,31,3,61,21,,,,,,,,,,,,
8768,31,4,81,41,,,,,,,,,,,,
8768,31,7,21,51,,,,,,,,,,,,
8768,32,2,21,31,,,,,,,,,,,,
8768,34,2,11,11,,,,,,,,,,,,
8768,34,9,61,21,,,,,,,,,,,,
8768,36,2,51,51,,,,,,,,,,,,
8768,37,8,31,31,,,,,,,,,,,,
8769,37,9,91,31,,,,,,,,,,,,
8770,33,4,91,11,,,,,,,,,,,,
8771,31,6,1,31,,,,,,,,,,,,
8771,34,7,91,41,,,,,,,,,,,,
8771,35,3,1,1,,,,,,,,,,,,
8771,35,6,81,21,,,,,,,,,,,,
8772,33,8,51,31,,,,,,,,,,,,
8772,36,2,11,11,,,,,,,,,,,,
8772,37,9,11,31,,,,,,,,,,,,
8773,30,5,21,11,,,,,,,,,,,,
8774,35,3,61,41,,,,,,,,,,,,
8774,35,8,91,41,,,,,,,,,,,,
8774,37,4,61,11,,,,,,,,,,,,
8775,37,7,51,41,,,,,,,,,,,,
8776,30,3,21,11,,,,,,,,,,,,
8776,34,6,11,41,,,,,,,,,,,,
8776,35,5,91,31,,,,,,,,,,,,
8776,36,8,51,51,,,,,,,,,,,,
8776,37,6,71,1,,,,,,,,,,,,
8776,37,7,21,31,,,,,,,,,,,,
8777,32,4,71,41,,,,,,,,,,,,
8779,35,4,1,31,,,,,,,,,,,,
8782,30,7,81,21,,,,,,,,,,,,
8782,32,4,1,41,,,,,,,,,,,,
8782,32,5,1,11,,,,,,,,,,,,
8782,34,4,51,31,,,,,,,,,,,,
8782,36,5,21,31,,,,,,,,,,,,
8782,36,5,31,41,,,,,,,,,,,,
8783,31,8,31,41,,,,,,,,,,,,
8783,35,4,31,11,,,,,,,,,,,,
8785,34,4,1,21,,,,,,,,,,,,
8786,32,7,1,41,,,,,,,,,,,,
8786,33,2,1,31,,,,,,,,,,,,
8786,35,8,91,1,,,,,,,,,,,,
8786,36,9,41,1,,,,,,,,,,,,
8786,37,4,11,21,,,,,,,,,,,,
8787,31,8,41,31,,,,,,,,,,,,
8787,32,9,31,1,,,,,,,,,,,,
8789,31,3,41,1,,,,,,,,,,,,
8789,35,9,41,21,,,,,,,,,,,,
8789,37,7,61,31,,,,,,,,,,,,
8790,30,5,31,41,,,,,,,,,,,,
8790,36,9,11,51,,,,,,,,,,,,
8791,32,7,1,21,,,,,,,,,,,,
8791,36,6,21,31,,,,,,,,,,,,
8792,30,8,91,1,,,,,,,,,,,,
8792,32,9,71,1,,,,,,,,,,,,
8792,33,2,91,31,,,,,,,,,,,,
8792,33,4,81,1,,,,,,,,,,,,
8793,31,5,1,21,,,,,,,,,,,,
8793,31,9,1,31,,,,,,,,,,,,
8793,34,5,81,31,,,,,,,,,,,,
8793,34,7,21,31,,,,,,,,,,,,
8794,32,3,51,31,,,,,,,,,,,,
8794,32,7,41,31,,,,,,,,,,,,
8794,33,9,91,21,,,,,,,,,,,,
8794,37,8,1,21,,,,,,,,,,,,
8795,30,3,61,51,,,,,,,,,,,,
8795,30,7,21,31,,,,,,,,,,,,
8795,31,8,1,31,,,,,,,,,,,,
8795,32,8,91,1,,,,,,,,,,,,
8795,36,7,81,11,,,,,,,,,,,,
8795,37,9,41,11,,,,,,,,,,,,
8796,31,3,91,51,,,,,,,,,,,,
8796,34,2,21,11,,,,,,,,,,,,
8796,37,6,51,1,,,,,,,,,,,,
8797,37,5,21,31,,,,,,,,,,,,
8798,36,8,81,41,,,,,,,,,,,,
8799,35,8,11,21,,,,,,,,,,,,
8800,30,2,91,1,,,,,,,,,,,,
8800,38,3,11,41,,,,,,,,,,,,
8801,37,7,11,31,,,,,,,,,,,,
8801,37,7,31,1,,,,,,,,,,,,
8803,30,3,21,41,,,,,,,,,,,,
8804,33,8,1,1,,,,,,,,,,,,
8804,34,9,51,11,,,,,,,,,,,,
8805,30,3,11,11,,,,,,,,,,,,
8805,32,5,41,41,,,,,,,,,,,,
8805,34,6,41,31,,,,,,,,,,,,
8806,30,6,71,1,,,,,,,,,,,,
8806,30,8,71,1,,,,,,,,,,,,
8806,33,6,21,21,,,,,,,,,,,,
8807,37,5,1,41,,,,,,,,,,,,
8807,37,8,11,21,,,,,,,,,,,,
8808,33,5,31,11,,,,,,,,,,,,
8808,37,6,21,21,,,,,,,,,,,,
8809,30,5,11,1,,,,,,,,,,,,
8810,33,2,41,21,,,,,,,,,,,,
8811,30,6,71,51,,,,,,,,,,,,
8811,32,4,31,51,,,,,,,,,,,,
8811,36,6,1,41,,,,,,,,,,,,
8812,33,4,11,1,,,,,,,,,,,,
8812,34,5,81,51,,,,,,,,,,,,
8812,35,6,91,11,,,,,,,,,,,,
8812,36,3,41,11,,,,,,,,,,,,
8813,30,4,51,51,,,,,,,,,,,,
8813,33,6,41,21,,,,,,,,,,,,
8814,37,7,91,31,,,,,,,,,,,,
8815,32,3,91,21,,,,,,,,,,,,
8815,37,7,21,51,,,,,,,,,,,,
8816,35,5,21,41,,,,,,,,,,,,
8816,36,2,61,11,,,,,,,,,,,,
8817,30,8,71,51,,,,,,,,,,,,
8817,31,5,11,51,,,,,,,,,,,,
8817,34,8,71,11,,,,,,,,,,,,
8817,35,4,51,11,,,,,,,,,,,,
8818,30,2,31,31,,,,,,,,,,,,
8818,33,6,31,21,,,,,,,,,,,,
8818,34,3,51,21,,,,,,,,,,,,
8819,30,9,1,21,,,,,,,,,,,,
8820,35,4,51,51,,,,,,,,,,,,
8820,37,6,51,41,,,,,,,,,,,,
8821,35,9,31,11,,,,,,,,,,,,
8821,36,2,11,1,,,,,,,,,,,,
8822,32,2,91,41,,,,,,,,,,,,
8823,31,8,81,51,,,,,,,,,,,,
8823,36,2,71,21,,,,,,,,,,,,
8823,37,5,81,31,,,,,,,,,,,,
8824,37,6,81,51,,,,,,,,,,,,
8825,30,9,61,11,,,,,,,,,,,,
8825,31,7,11,51,,,,,,,,,,,,
8825,33,2,41,11,,,,,,,,,,,,
8826,34,4,51,1,,,,,,,,,,,,
8826,34,9,21,41,,,,,,,,,,,,
8826,35,6,31,21,,,,,,,,,,,,
8826,36,3,71,31,,,,,,,,,,,,
8827,30,5,11,11,,,,,,,,,,,,
8827,30,6,11,31,,,,,,,,,,,,
8827,30,7,51,51,,,,,,,,,,,,
8827,32,6,21,21,,,,,,,,,,,,
8827,37,9,31,21,,,,,,,,,,,,
8828,33,3,11,41,,,,,,,,,,,,
8828,35,4,91,41,,,,,,,,,,,,
8828,37,4,51,31,,,,,,,,,,,,
8828,37,4,91,51,,,,,,,,,,,,
8829,30,3,41,51,,,,,,,,,,,,
8829,37,3,61,21,,,,,,,,,,,,
8830,32,5,1,31,,,,,,,,,,,,
8830,32,8,31,41,,,,,,,,,,,,
8830,32,9,1,11,,,,,,,,,,,,
8830,34,6,31,21,,,,,,,,,,,,
8832,34,5,81,41,,,,,,,,,,,,
8833,32,9,81,1,,,,,,,,,,,,
8833,37,7,21,21,,,,,,,,,,,,
8834,31,3,51,31,,,,,,,,,,,,
8835,30,3,61,21,,,,,,,,,,,,
8835,30,3,81,11,,,,,,,,,,,,
8835,35,9,61,21,,,,,,,,,,,,
8836,31,9,71,1,,,,,,,,,,,,
8836,33,6,31,51,,,,,,,,,,,,
8836,34,5,31,51,,,,,,,,,,,,
8837,31,9,51,51,,,,,,,,,,,,
8838,35,2,81,51,,,,,,,,,,,,
8839,37,5,51,51,,,,,,,,,,,,
8840,32,7,21,51,,,,,,,,,,,,
8840,33,4,41,21,,,,,,,,,,,,
8840,34,7,31,41,,,,,,,,,,,,
8841,32,3,81,51,,,,,,,,,,,,
8841,33,5,51,21,,,,,,,,,,,,
8841,36,3,91,31,,,,,,,,,,,,
8842,31,5,1,41,,,,,,,,,,,,
8842,32,8,41,41,,,,,,,,,,,,
8842,37,6,71,51,,,,,,,,,,,,
8843,32,8,21,21,,,,,,,,,,,,
8844,33,9,61,51,,,,,,,,,,,,
8845,30,3,71,31,,,,,,,,,,,,
8846,30,2,21,21,,,,,,,,,,,,
8846,30,5,41,51,,,,,,,,,,,,
8846,30,5,71,11,,,,,,,,,,,,
8846,32,9,21,41,,,,,,,,,,,,
8846,36,7,71,51,,,,,,,,,,,,
8849,31,8,11,21,,,,,,,,,,,,
8849,31,8,61,31,,,,,,,,,,,,
8849,37,9,31,51,,,,,,,,,,,,
8850,35,2,91,11,,,,,,,,,,,,
8850,36,4,11,31,,,,,,,,,,,,
