length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8525,9,4,71,31,,,,,,,,,,,,
8526,7,4,31,41,,,,,,,,,,,,
8527,6,2,51,11,,,,,,,,,,,,
8527,8,3,11,11,,,,,,,,,,,,
8527,9,7,41,1,,,,,,,,,,,,
8528,2,4,1,1,,,,,,,,,,,,
8528,4,7,61,41,,,,,,,,,,,,
8528,5,5,11,11,,,,,,,,,,,,
8528,9,9,31,31,,,,,,,,,,,,
8529,3,5,51,41,,,,,,,,,,,,
8529,4,3,41,11,,,,,,,,,,,,
8529,9,8,51,41,,,,,,,,,,,,
8529,9,8,81,1,,,,,,,,,,,,
8531,8,5,1,41,,,,,,,,,,,,
8532,2,5,71,21,,,,,,,,,,,,
8533,2,3,31,31,,,,,,,,,,,,
8533,4,9,41,31,,,,,,,,,,,,
8534,4,2,11,31,,,,,,,,,,,,
8534,8,6,71,31,,,,,,,,,,,,
8536,3,9,31,1,,,,,,,,,,,,
8537,7,9,91,41,,,,,,,,,,,,
8538,6,9,31,41,,,,,,,,,,,,
8538,9,8,1,21,,,,,,,,,,,,
8539,5,5,41,21,,,,,,,,,,,,
8539,9,6,1,21,,,,,,,,,,,,
8540,7,9,91,11,,,,,,,,,,,,
8541,3,2,1,1,,,,,,,,,,,,
8542,2,8,91,21,,,,,,,,,,,,
8542,3,3,1,11,,,,,,,,,,,,
8543,2,2,31,41,,,,,,,,,,,,
8544,9,9,51,31,,,,,,,,,,,,
8545,2,2,71,11,,,,,,,,,,,,
8545,8,5,1,1,,,,,,,,,,,,
8546,2,3,61,41,,,,,,,,,,,,
8546,4,9,11,31,,,,,,,,,,,,
8546,5,4,91,21,,,,,,,,,,,,
8546,6,6,11,11,,,,,,,,,,,,
8546,6,6,41,21,,,,,,,,,,,,
8546,6,6,61,51,,,,,,,,,,,,
8547,5,8,41,31,,,,,,,,,,,,
8548,2,8,31,51,,,,,,,,,,,,
8549,5,2,11,21,,,,,,,,,,,,
8550,5,2,81,11,,,,,,,,,,,,
8551,2,2,81,1,,,,,,,,,,,,
8551,5,3,21,31,,,,,,,,,,,,
8552,7,9,31,11,,,,,,,,,,,,
8553,7,7,51,41,,,,,,,,,,,,
8554,3,5,41,11,,,,,,,,,,,,
8554,3,7,91,31,,,,,,,,,,,,
8554,6,5,41,1,,,,,,,,,,,,
8554,7,6,41,41,,,,,,,,,,,,
8556,2,9,1,1,,,,,,,,,,,,
8556,3,6,1,1,,,,,,,,,,,,
8557,6,6,41,41,,,,,,,,,,,,
8558,2,9,21,1,,,,,,,,,,,,
8558,5,2,61,1,,,,,,,,,,,,
8559,2,6,71,51,,,,,,,,,,,,
8559,5,2,1,21,,,,,,,,,,,,
8559,5,4,71,31,,,,,,,,,,,,
8560,5,5,91,21,,,,,,,,,,,,
8561,3,6,61,1,,,,,,,,,,,,
8561,8,5,71,41,,,,,,,,,,,,
8561,9,3,1,21,,,,,,,,,,,,
8562,4,5,1,21,,,,,,,,,,,,
8562,4,8,81,11,,,,,,,,,,,,
8565,2,6,91,31,,,,,,,,,,,,
8565,3,7,81,11,,,,,,,,,,,,
8565,3,7,91,51,,,,,,,,,,,,
8569,7,8,31,11,,,,,,,,,,,,
8569,8,8,51,11,,,,,,,,,,,,
8570,2,3,41,51,,,,,,,,,,,,
8570,4,5,31,11,,,,,,,,,,,,
8571,6,3,61,11,,,,,,,,,,,,
8573,6,2,51,41,,,,,,,,,,,,
8576,9,7,61,41,,,,,,,,,,,,
8577,4,6,1,41,,,,,,,,,,,,
8577,7,5,91,41,,,,,,,,,,,,
8579,3,2,1,31,,,,,,,,,,,,
8579,6,4,61,41,,,,,,,,,,,,
8580,2,9,11,51,,,,,,,,,,,,
8580,3,7,1,51,,,,,,,,,,,,
8582,4,6,91,41,,,,,,,,,,,,
8582,7,7,51,21,,,,,,,,,,,,
8583,7,3,71,21,,,,,,,,,,,,
8583,8,6,31,31,,,,,,,,,,,,
8584,5,3,51,11,,,,,,,,,,,,
8584,9,4,71,1,,,,,,,,,,,,
8585,2,6,71,21,,,,,,,,,,,,
8585,5,6,61,41,,,,,,,,,,,,
8586,7,8,81,41,,,,,,,,,,,,
8587,6,7,91,31,,,,,,,,,,,,
8588,3,5,11,21,,,,,,,,,,,,
8589,2,4,91,1,,,,,,,,,,,,
8590,5,8,91,11,,,,,,,,,,,,
8591,2,9,91,21,,,,,,,,,,,,
8591,8,8,31,21,,,,,,,,,,,,
8592,4,5,41,11,,,,,,,,,,,,
8593,2,9,71,21,,,,,,,,,,,,
8593,8,5,21,11,,,,,,,,,,,,
8594,2,7,71,1,,,,,,,,,,,,
8595,6,8,61,31,,,,,,,,,,,,
8596,2,3,31,51,,,,,,,,,,,,
8596,9,4,41,21,,,,,,,,,,,,
8598,7,8,51,41,,,,,,,,,,,,
8599,6,2,81,11,,,,,,,,,,,,
8599,8,9,11,11,,,,,,,,,,,,
8600,2,3,51,51,,,,,,,,,,,,
8600,3,7,51,1,,,,,,,,,,,,
8600,9,5,1,51,,,,,,,,,,,,
8601,5,7,71,51,,,,,,,,,,,,
8602,6,5,81,11,,,,,,,,,,,,
8603,4,4,21,51,,,,,,,,,,,,
8603,5,4,11,11,,,,,,,,,,,,
8608,8,8,11,21,,,,,,,,,,,,
8608,9,2,1,51,,,,,,,,,,,,
8609,3,5,51,31,,,,,,,,,,,,
8611,3,4,81,1,,,,,,,,,,,,
8611,6,6,71,21,,,,,,,,,,,,
8612,4,6,31,51,,,,,,,,,,,,
8612,5,4,21,21,,,,,,,,,,,,
8613,6,8,1,51,,,,,,,,,,,,
8614,6,2,91,41,,,,,,,,,,,,
8615,3,4,91,21,,,,,,,,,,,,
8615,9,9,11,1,,,,,,,,,,,,
8616,2,4,31,31,,,,,,,,,,,,
8616,6,3,91,21,,,,,,,,,,,,
8616,6,5,61,21,,,,,,,,,,,,
8616,7,3,11,41,,,,,,,,,,,,
8617,2,5,81,1,,,,,,,,,,,,
8617,4,2,91,1,,,,,,,,,,,,
8617,7,2,71,21,,,,,,,,,,,,
8618,5,5,51,51,,,,,,,,,,,,
8618,6,6,21,51,,,,,,,,,,,,
8618,7,6,91,41,,,,,,,,,,,,
8619,6,5,31,41,,,,,,,,,,,,
8620,3,2,81,1,,,,,,,,,,,,
8621,9,6,81,1,,,,,,,,,,,,
8622,3,4,11,31,,,,,,,,,,,,
8622,8,4,71,11,,,,,,,,,,,,
8622,9,4,51,31,,,,,,,,,,,,
8623,5,5,31,41,,,,,,,,,,,,
8624,4,3,1,51,,,,,,,,,,,,
8624,8,7,41,31,,,,,,,,,,,,
8625,5,2,51,1,,,,,,,,,,,,
8626,8,2,91,11,,,,,,,,,,,,
8626,8,3,21,51,,,,,,,,,,,,
8627,6,2,31,31,,,,,,,,,,,,
8628,3,9,31,31,,,,,,,,,,,,
8628,5,8,31,51,,,,,,,,,,,,
8629,3,7,81,41,,,,,,,,,,,,
8629,7,8,61,31,,,,,,,,,,,,
8630,6,3,1,1,,,,,,,,,,,,
8631,3,9,41,21,,,,,,,,,,,,
8632,9,2,31,1,,,,,,,,,,,,
8633,4,4,41,41,,,,,,,,,,,,
8633,5,3,1,41,,,,,,,,,,,,
8635,2,6,1,41,,,,,,,,,,,,
8635,4,6,21,41,,,,,,,,,,,,
8635,7,3,31,51,,,,,,,,,,,,
8636,8,4,1,21,,,,,,,,,,,,
8637,6,4,71,11,,,,,,,,,,,,
8637,8,8,31,31,,,,,,,,,,,,
8638,6,3,11,51,,,,,,,,,,,,
8638,6,6,21,41,,,,,,,,,,,,
8638,9,3,61,41,,,,,,,,,,,,
8639,2,5,91,11,,,,,,,,,,,,
8640,3,9,11,51,,,,,,,,,,,,
8641,2,3,1,21,,,,,,,,,,,,
8642,2,4,11,11,,,,,,,,,,,,
8642,2,5,71,11,,,,,,,,,,,,
8642,9,6,91,31,,,,,,,,,,,,
8642,9,8,31,21,,,,,,,,,,,,
8643,2,8,61,11,,,,,,,,,,,,
8643,5,6,31,11,,,,,,,,,,,,
8643,5,6,91,11,,,,,,,,,,,,
8643,7,2,21,41,,,,,,,,,,,,
8643,7,4,31,21,,,,,,,,,,,,
8643,8,4,31,31,,,,,,,,,,,,
8644,4,3,61,11,,,,,,,,,,,,
8644,5,7,41,41,,,,,,,,,,,,
8644,5,9,51,51,,,,,,,,,,,,
8644,6,7,81,11,,,,,,,,,,,,
8644,7,2,21,11,,,,,,,,,,,,
8645,2,5,11,51,,,,,,,,,,,,
8645,7,3,81,51,,,,,,,,,,,,
8646,8,4,51,41,,,,,,,,,,,,
8646,8,5,1,51,,,,,,,,,,,,
8646,8,8,41,41,,,,,,,,,,,,
8647,2,5,91,41,,,,,,,,,,,,
8647,6,4,51,1,,,,,,,,,,,,
8647,9,4,21,41,,,,,,,,,,,,
8648,3,2,21,51,,,,,,,,,,,,
8648,4,5,41,31,,,,,,,,,,,,
8648,5,7,61,51,,,,,,,,,,,,
8648,5,9,71,31,,,,,,,,,,,,
8648,6,2,51,1,,,,,,,,,,,,
8649,7,2,81,21,,,,,,,,,,,,
8650,4,9,1,11,,,,,,,,,,,,
8650,7,2,71,1,,,,,,,,,,,,
8651,2,5,11,11,,,,,,,,,,,,
8651,4,7,41,51,,,,,,,,,,,,
8652,6,7,31,31,,,,,,,,,,,,
8654,5,9,91,41,,,,,,,,,,,,
8654,9,7,51,41,,,,,,,,,,,,
8655,4,8,21,21,,,,,,,,,,,,
8655,7,7,1,11,,,,,,,,,,,,
8655,8,4,61,21,,,,,,,,,,,,
8656,8,5,91,21,,,,,,,,,,,,
8657,8,7,21,31,,,,,,,,,,,,
8659,3,5,21,21,,,,,,,,,,,,
8659,7,9,41,51,,,,,,,,,,,,
8660,2,8,51,31,,,,,,,,,,,,
8660,4,5,11,1,,,,,,,,,,,,
8660,7,6,61,21,,,,,,,,,,,,
8661,9,3,91,41,,,,,,,,,,,,
8662,3,3,41,1,,,,,,,,,,,,
8662,5,9,41,31,,,,,,,,,,,,
8662,9,6,71,21,,,,,,,,,,,,
8663,9,4,11,31,,,,,,,,,,,,
8664,8,3,11,1,,,,,,,,,,,,
8665,2,3,61,11,,,,,,,,,,,,
8665,9,5,61,31,,,,,,,,,,,,
8666,9,6,11,21,,,,,,,,,,,,
8668,7,6,1,1,,,,,,,,,,,,
8669,3,2,21,11,,,,,,,,,,,,
8669,9,4,81,21,,,,,,,,,,,,
8670,6,2,41,11,,,,,,,,,,,,
8670,6,9,11,21,,,,,,,,,,,,
8670,9,6,51,11,,,,,,,,,,,,
8672,2,7,81,21,,,,,,,,,,,,
8672,4,3,31,31,,,,,,,,,,,,
8672,5,4,81,51,,,,,,,,,,,,
8673,7,6,21,41,,,,,,,,,,,,
8673,9,6,11,1,,,,,,,,,,,,
8675,4,6,11,21,,,,,,,,,,,,
8676,4,6,31,41,,,,,,,,,,,,
8676,5,4,51,51,,,,,,,,,,,,
8677,5,9,51,31,,,,,,,,,,,,
8677,7,3,91,1,,,,,,,,,,,,
8679,3,9,1,21,,,,,,,,,,,,
8679,5,3,81,51,,,,,,,,,,,,
8679,5,6,71,31,,,,,,,,,,,,
8679,6,4,71,41,,,,,,,,,,,,
8679,7,8,81,1,,,,,,,,,,,,
8680,2,6,61,41,,,,,,,,,,,,
8680,8,5,51,41,,,,,,,,,,,,
8682,3,2,91,31,,,,,,,,,,,,
8682,4,5,11,21,,,,,,,,,,,,
8682,7,3,91,11,,,,,,,,,,,,
8682,7,6,11,21,,,,,,,,,,,,
8683,2,2,1,21,,,,,,,,,,,,
8683,7,2,51,11,,,,,,,,,,,,
8683,8,5,1,31,,,,,,,,,,,,
8684,3,3,81,51,,,,,,,,,,,,
8684,6,9,1,11,,,,,,,,,,,,
8684,7,2,41,31,,,,,,,,,,,,
8684,9,6,21,1,,,,,,,,,,,,
8685,2,6,61,21,,,,,,,,,,,,
8685,9,2,71,11,,,,,,,,,,,,
8686,2,5,1,41,,,,,,,,,,,,
8686,8,8,21,11,,,,,,,,,,,,
8687,4,3,11,11,,,,,,,,,,,,
8687,4,4,21,41,,,,,,,,,,,,
8687,5,2,31,1,,,,,,,,,,,,
8687,9,3,81,51,,,,,,,,,,,,
8689,2,7,41,11,,,,,,,,,,,,
8689,2,7,51,21,,,,,,,,,,,,
8689,3,8,1,21,,,,,,,,,,,,
8689,6,6,41,31,,,,,,,,,,,,
8689,7,6,11,51,,,,,,,,,,,,
8690,4,7,71,41,,,,,,,,,,,,
8691,2,2,51,31,,,,,,,,,,,,
8691,8,3,51,1,,,,,,,,,,,,
8691,9,8,61,31,,,,,,,,,,,,
8691,9,9,91,1,,,,,,,,,,,,
8692,3,7,61,11,,,,,,,,,,,,
8692,4,4,91,41,,,,,,,,,,,,
8692,5,9,41,51,,,,,,,,,,,,
8694,7,4,1,21,,,,,,,,,,,,
8694,9,6,61,1,,,,,,,,,,,,
8695,4,2,31,11,,,,,,,,,,,,
8695,4,7,31,51,,,,,,,,,,,,
8695,7,5,81,41,,,,,,,,,,,,
8696,5,3,11,41,,,,,,,,,,,,
8698,2,4,61,41,,,,,,,,,,,,
8699,2,3,71,11,,,,,,,,,,,,
8699,3,5,41,21,,,,,,,,,,,,
8699,3,5,61,51,,,,,,,,,,,,
8699,4,9,71,11,,,,,,,,,,,,
8700,8,2,41,51,,,,,,,,,,,,
8700,9,6,11,51,,,,,,,,,,,,
8701,7,8,21,21,,,,,,,,,,,,
8701,8,3,11,41,,,,,,,,,,,,
8702,7,8,1,51,,,,,,,,,,,,
8704,7,5,31,51,,,,,,,,,,,,
8705,4,3,61,21,,,,,,,,,,,,
8706,9,6,21,21,,,,,,,,,,,,
8707,6,2,31,51,,,,,,,,,,,,
8707,8,8,11,41,,,,,,,,,,,,
8708,2,9,41,21,,,,,,,,,,,,
8708,6,5,61,1,,,,,,,,,,,,
8708,6,6,51,31,,,,,,,,,,,,
8709,9,2,31,51,,,,,,,,,,,,
8710,5,2,61,31,,,,,,,,,,,,
8710,8,9,1,31,,,,,,,,,,,,
8710,9,5,61,11,,,,,,,,,,,,
8711,6,8,21,1,,,,,,,,,,,,
8711,7,3,51,41,,,,,,,,,,,,
8713,6,5,91,1,,,,,,,,,,,,
8713,7,7,61,21,,,,,,,,,,,,
8714,2,5,31,11,,,,,,,,,,,,
8715,4,7,31,1,,,,,,,,,,,,
8716,2,5,61,31,,,,,,,,,,,,
8716,3,6,71,1,,,,,,,,,,,,
8716,4,4,61,31,,,,,,,,,,,,
8716,7,2,1,51,,,,,,,,,,,,
8717,2,6,1,1,,,,,,,,,,,,
8718,6,4,51,31,,,,,,,,,,,,
8718,7,4,61,11,,,,,,,,,,,,
8719,3,5,21,41,,,,,,,,,,,,
8719,4,8,81,1,,,,,,,,,,,,
8719,6,2,71,21,,,,,,,,,,,,
8719,9,6,91,1,,,,,,,,,,,,
8720,9,9,81,11,,,,,,,,,,,,
8723,3,2,1,41,,,,,,,,,,,,
8723,7,7,51,31,,,,,,,,,,,,
8723,8,2,71,51,,,,,,,,,,,,
8723,8,4,51,11,,,,,,,,,,,,
8723,9,3,51,1,,,,,,,,,,,,
8725,3,7,41,41,,,,,,,,,,,,
8726,3,2,61,31,,,,,,,,,,,,
8726,4,6,61,21,,,,,,,,,,,,
8726,8,4,81,51,,,,,,,,,,,,
8726,9,9,41,21,,,,,,,,,,,,
8727,8,4,41,51,,,,,,,,,,,,
8727,9,8,71,31,,,,,,,,,,,,
8728,7,5,11,31,,,,,,,,,,,,
8728,7,6,41,21,,,,,,,,,,,,
8729,4,2,51,21,,,,,,,,,,,,
8729,4,9,51,51,,,,,,,,,,,,
8729,7,6,51,11,,,,,,,,,,,,
8729,8,2,21,51,,,,,,,,,,,,
8729,9,4,31,21,,,,,,,,,,,,
8730,3,4,31,31,,,,,,,,,,,,
8730,6,3,61,31,,,,,,,,,,,,
8730,9,7,81,21,,,,,,,,,,,,
8731,4,3,61,41,,,,,,,,,,,,
8732,4,2,71,41,,,,,,,,,,,,
8732,6,9,91,11,,,,,,,,,,,,
8732,9,9,11,21,,,,,,,,,,,,
8733,3,2,91,41,,,,,,,,,,,,
8733,4,9,81,21,,,,,,,,,,,,
8733,7,5,31,41,,,,,,,,,,,,
8733,8,4,31,41,,,,,,,,,,,,
8734,5,8,51,1,,,,,,,,,,,,
8734,8,9,41,51,,,,,,,,,,,,
8735,2,5,61,51,,,,,,,,,,,,
8735,4,4,1,41,,,,,,,,,,,,
8736,5,2,31,21,,,,,,,,,,,,
8736,6,6,1,21,,,,,,,,,,,,
8736,8,3,51,31,,,,,,,,,,,,
8737,4,4,61,21,,,,,,,,,,,,
8737,5,7,51,1,,,,,,,,,,,,
8737,7,5,91,21,,,,,,,,,,,,
8738,2,6,81,51,,,,,,,,,,,,
8738,2,8,1,41,,,,,,,,,,,,
8739,5,3,41,1,,,,,,,,,,,,
8740,5,2,81,51,,,,,,,,,,,,
8740,8,2,91,31,,,,,,,,,,,,
8742,4,6,81,21,,,,,,,,,,,,
8742,5,3,91,11,,,,,,,,,,,,
8743,5,9,31,1,,,,,,,,,,,,
8743,6,6,61,41,,,,,,,,,,,,
8744,7,7,1,51,,,,,,,,,,,,
8746,6,9,21,1,,,,,,,,,,,,
8746,7,9,81,1,,,,,,,,,,,,
8747,2,4,21,51,,,,,,,,,,,,
8747,2,5,61,21,,,,,,,,,,,,
8747,4,3,21,11,,,,,,,,,,,,
8748,4,4,11,31,,,,,,,,,,,,
8748,8,9,21,51,,,,,,,,,,,,
8749,4,8,31,41,,,,,,,,,,,,
8749,9,6,31,1,,,,,,,,,,,,
8750,3,4,51,31,,,,,,,,,,,,
8750,5,8,61,41,,,,,,,,,,,,
8750,8,7,1,11,,,,,,,,,,,,
8751,5,7,61,41,,,,,,,,,,,,
8751,7,9,61,41,,,,,,,,,,,,
8752,9,7,91,41,,,,,,,,,,,,
8753,3,5,31,21,,,,,,,,,,,,
8753,5,3,11,21,,,,,,,,,,,,
8754,4,3,71,41,,,,,,,,,,,,
8755,2,3,1,1,,,,,,,,,,,,
8756,4,7,61,51,,,,,,,,,,,,
8756,6,6,21,11,,,,,,,,,,,,
8756,7,3,1,1,,,,,,,,,,,,
8756,8,2,71,21,,,,,,,,,,,,
8756,9,3,51,11,,,,,,,,,,,,
8757,2,4,41,21,,,,,,,,,,,,
8757,3,6,1,21,,,,,,,,,,,,
8757,7,3,41,21,,,,,,,,,,,,
8758,2,5,31,41,,,,,,,,,,,,
8758,4,3,1,41,,,,,,,,,,,,
8760,2,6,91,11,,,,,,,,,,,,
8760,3,6,41,41,,,,,,,,,,,,
8760,8,8,91,21,,,,,,,,,,,,
8761,2,2,61,1,,,,,,,,,,,,
8761,3,9,1,41,,,,,,,,,,,,
8761,4,2,61,31,,,,,,,,,,,,
8761,8,7,61,21,,,,,,,,,,,,
8762,6,2,61,21,,,,,,,,,,,,
8763,5,9,81,51,,,,,,,,,,,,
8763,9,9,41,51,,,,,,,,,,,,
8765,8,3,51,51,,,,,,,,,,,,
8765,8,5,81,21,,,,,,,,,,,,
8766,2,9,51,1,,,,,,,,,,,,
8766,3,7,11,41,,,,,,,,,,,,
8766,5,2,61,51,,,,,,,,,,,,
8766,8,7,41,1,,,,,,,,,,,,
8767,2,4,81,31,,,,,,,,,,,,
8767,4,5,61,31,,,,,,,,,,,,
8767,5,8,51,51,,,,,,,,,,,,
8768,3,6,81,11,,,,,,,,,,,,
8768,4,4,81,41,,,,,,,,,,,,
8768,8,3,51,11,,,,,,,,,,,,
8768,9,6,81,21,,,,,,,,,,,,
8769,2,8,21,51,,,,,,,,,,,,
8769,9,7,81,51,,,,,,,,,,,,
8770,5,6,51,41,,,,,,,,,,,,
8770,6,3,11,21,,,,,,,,,,,,
8770,7,7,21,21,,,,,,,,,,,,
8770,7,9,81,11,,,,,,,,,,,,
8771,8,3,1,41,,,,,,,,,,,,
8772,5,3,31,21,,,,,,,,,,,,
8772,7,4,1,31,,,,,,,,,,,,
8772,8,5,81,11,,,,,,,,,,,,
8774,6,9,1,51,,,,,,,,,,,,
8776,3,9,91,41,,,,,,,,,,,,
8776,6,2,61,51,,,,,,,,,,,,
8777,8,6,41,31,,,,,,,,,,,,
8778,9,3,61,11,,,,,,,,,,,,
8779,8,7,1,51,,,,,,,,,,,,
8779,8,7,51,41,,,,,,,,,,,,
8780,3,5,71,11,,,,,,,,,,,,
8782,3,6,31,21,,,,,,,,,,,,
8783,3,4,11,21,,,,,,,,,,,,
8783,3,7,1,41,,,,,,,,,,,,
8783,3,7,71,11,,,,,,,,,,,,
8783,6,3,81,41,,,,,,,,,,,,
8785,2,2,21,11,,,,,,,,,,,,
8785,2,5,31,51,,,,,,,,,,,,
8785,2,7,61,11,,,,,,,,,,,,
8785,4,7,61,1,,,,,,,,,,,,
8785,8,7,31,11,,,,,,,,,,,,
8786,2,6,31,11,,,,,,,,,,,,
8786,9,2,61,41,,,,,,,,,,,,
8786,9,6,61,31,,,,,,,,,,,,
8788,2,3,41,31,,,,,,,,,,,,
8788,3,6,31,41,,,,,,,,,,,,
8788,3,9,61,51,,,,,,,,,,,,
8789,9,8,71,41,,,,,,,,,,,,
8790,2,5,11,1,,,,,,,,,,,,
8790,7,6,71,31,,,,,,,,,,,,
8791,4,7,1,1,,,,,,,,,,,,
8791,7,2,51,21,,,,,,,,,,,,
8791,7,5,11,41,,,,,,,,,,,,
8792,9,5,61,21,,,,,,,,,,,,
8793,4,9,81,51,,,,,,,,,,,,
8794,4,9,21,11,,,,,,,,,,,,
8794,6,3,41,51,,,,,,,,,,,,
8795,5,8,81,41,,,,,,,,,,,,
8795,8,8,51,41,,,,,,,,,,,,
8796,2,7,91,51,,,,,,,,,,,,
8796,9,3,11,11,,,,,,,,,,,,
8797,4,9,21,21,,,,,,,,,,,,
8797,5,8,81,1,,,,,,,,,,,,
8797,7,9,31,1,,,,,,,,,,,,
8798,3,9,41,1,,,,,,,,,,,,
8798,4,2,31,41,,,,,,,,,,,,
8798,4,8,11,11,,,,,,,,,,,,
8798,6,2,21,1,,,,,,,,,,,,
8798,7,6,71,21,,,,,,,,,,,,
8798,8,5,11,11,,,,,,,,,,,,
8798,9,2,81,41,,,,,,,,,,,,
8798,9,9,21,1,,,,,,,,,,,,
8799,2,6,1,21,,,,,,,,,,,,
8799,9,6,1,31,,,,,,,,,,,,
8800,3,4,21,51,,,,,,,,,,,,
8800,3,7,51,31,,,,,,,,,,,,
8800,4,4,1,51,,,,,,,,,,,,
8800,5,3,81,31,,,,,,,,,,,,
8800,7,8,91,11,,,,,,,,,,,,
8800,9,8,91,11,,,,,,,,,,,,
8801,4,2,21,41,,,,,,,,,,,,
8801,9,2,31,41,,,,,,,,,,,,
8801,9,8,71,1,,,,,,,,,,,,
8802,7,9,1,1,,,,,,,,,,,,
8802,8,4,11,21,,,,,,,,,,,,
8803,5,2,51,41,,,,,,,,,,,,
8804,4,8,1,1,,,,,,,,,,,,
8804,6,5,51,41,,,,,,,,,,,,
8805,6,3,51,51,,,,,,,,,,,,
8805,8,8,31,51,,,,,,,,,,,,
8807,2,2,61,41,,,,,,,,,,,,
8808,3,5,71,21,,,,,,,,,,,,
8808,4,6,21,21,,,,,,,,,,,,
8809,2,7,71,51,,,,,,,,,,,,
8809,6,2,81,51,,,,,,,,,,,,
8809,6,4,1,41,,,,,,,,,,,,
8809,6,7,51,21,,,,,,,,,,,,
8809,7,2,71,11,,,,,,,,,,,,
8809,9,9,71,41,,,,,,,,,,,,
8811,5,6,91,21,,,,,,,,,,,,
8811,7,5,51,41,,,,,,,,,,,,
8811,7,9,1,31,,,,,,,,,,,,
8813,6,7,71,41,,,,,,,,,,,,
8814,3,4,11,1,,,,,,,,,,,,
8814,6,4,71,1,,,,,,,,,,,,
8814,8,3,91,31,,,,,,,,,,,,
8815,6,5,71,51,,,,,,,,,,,,
8815,9,3,81,31,,,,,,,,,,,,
8816,7,2,11,31,,,,,,,,,,,,
8817,6,4,11,41,,,,,,,,,,,,
8818,6,9,41,1,,,,,,,,,,,,
8819,5,2,71,31,,,,,,,,,,,,
8819,7,6,51,1,,,,,,,,,,,,
8821,5,9,51,41,,,,,,,,,,,,
8822,4,3,81,51,,,,,,,,,,,,
8822,8,8,71,1,,,,,,,,,,,,
8823,3,6,71,41,,,,,,,,,,,,
8823,5,2,81,31,,,,,,,,,,,,
8823,7,4,1,11,,,,,,,,,,,,
8824,7,6,51,21,,,,,,,,,,,,
8825,5,9,61,41,,,,,,,,,,,,
8826,6,3,21,41,,,,,,,,,,,,
8826,6,8,91,41,,,,,,,,,,,,
8827,5,7,91,41,,,,,,,,,,,,
8827,6,2,81,31,,,,,,,,,,,,
8827,9,3,41,31,,,,,,,,,,,,
8828,6,9,81,21,,,,,,,,,,,,
8829,4,7,11,11,,,,,,,,,,,,
8829,4,8,51,31,,,,,,,,,,,,
8829,7,4,61,51,,,,,,,,,,,,
8829,8,3,21,21,,,,,,,,,,,,
8829,9,8,41,41,,,,,,,,,,,,
8830,8,4,41,41,,,,,,,,,,,,
8831,4,7,61,21,,,,,,,,,,,,
8831,8,2,21,11,,,,,,,,,,,,
8831,8,8,61,21,,,,,,,,,,,,
8833,9,9,1,31,,,,,,,,,,,,
8834,8,8,41,11,,,,,,,,,,,,
8835,6,7,31,51,,,,,,,,,,,,
8836,2,9,1,11,,,,,,,,,,,,
8836,4,6,21,11,,,,,,,,,,,,
8836,8,6,91,51,,,,,,,,,,,,
8836,9,4,11,41,,,,,,,,,,,,
8836,9,4,61,31,,,,,,,,,,,,
8837,6,4,21,1,,,,,,,,,,,,
8837,7,9,31,51,,,,,,,,,,,,
8837,8,8,21,51,,,,,,,,,,,,
8837,9,9,1,41,,,,,,,,,,,,
8838,8,8,1,51,,,,,,,,,,,,
8838,9,9,71,11,,,,,,,,,,,,
8839,5,7,61,1,,,,,,,,,,,,
8839,7,8,11,21,,,,,,,,,,,,
8840,4,7,51,31,,,,,,,,,,,,
8840,5,5,61,1,,,,,,,,,,,,
8840,9,5,41,1,,,,,,,,,,,,
8841,4,8,41,31,,,,,,,,,,,,
8841,7,6,31,31,,,,,,,,,,,,
8842,8,2,81,51,,,,,,,,,,,,
8843,8,9,11,31,,,,,,,,,,,,
8844,7,6,21,11,,,,,,,,,,,,
8844,8,6,11,11,,,,,,,,,,,,
8845,2,5,51,21,,,,,,,,,,,,
8845,3,3,1,21,,,,,,,,,,,,
8846,6,3,91,1,,,,,,,,,,,,
8846,8,7,71,41,,,,,,,,,,,,
8846,9,8,41,31,,,,,,,,,,,,
8846,9,9,91,41,,,,,,,,,,,,
8847,8,2,61,1,,,,,,,,,,,,
8848,3,2,51,1,,,,,,,,,,,,
8849,3,3,31,31,,,,,,,,,,,,
8849,4,7,91,41,,,,,,,,,,,,
8849,4,8,31,51,,,,,,,,,,,,
8849,9,4,11,21,,,,,,,,,,,,
8850,4,5,21,1,,,,,,,,,,,,
8850,4,7,31,11,,,,,,,,,,,,
8850,6,9,21,31,,,,,,,,,,,,
8850,8,9,11,41,,,,,,,,,,,,
8851,4,5,91,1,,,,,,,,,,,,
8851,7,4,41,41,,,,,,,,,,,,
8851,7,6,91,21,,,,,,,,,,,,
8852,2,5,31,31,,,,,,,,,,,,
8853,3,3,71,51,,,,,,,,,,,,
8853,7,7,11,41,,,,,,,,,,,,
8854,6,8,41,41,,,,,,,,,,,,
8855,6,5,11,41,,,,,,,,,,,,
8855,7,2,41,11,,,,,,,,,,,,
8856,5,4,21,31,,,,,,,,,,,,
8856,9,8,71,21,,,,,,,,,,,,
8857,8,9,81,41,,,,,,,,,,,,
8858,3,8,41,21,,,,,,,,,,,,
