length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8505,47,6,31,41,,,,,,,,,,,,
8505,48,2,51,1,,,,,,,,,,,,
8506,40,5,81,1,,,,,,,,,,,,
8507,44,7,91,31,,,,,,,,,,,,
8508,47,8,31,31,,,,,,,,,,,,
8509,44,9,41,41,,,,,,,,,,,,
8510,43,9,1,11,,,,,,,,,,,,
8510,44,4,21,1,,,,,,,,,,,,
8511,42,9,11,51,,,,,,,,,,,,
8511,46,4,11,31,,,,,,,,,,,,
8512,40,4,31,31,,,,,,,,,,,,
8512,43,7,51,51,,,,,,,,,,,,
8512,43,8,91,21,,,,,,,,,,,,
8514,44,6,81,1,,,,,,,,,,,,
8514,45,8,41,41,,,,,,,,,,,,
8515,41,2,91,21,,,,,,,,,,,,
8516,42,9,51,11,,,,,,,,,,,,
8516,44,8,11,41,,,,,,,,,,,,
8517,40,4,11,21,,,,,,,,,,,,
8517,43,4,51,51,,,,,,,,,,,,
8517,45,6,81,11,,,,,,,,,,,,
8517,46,3,91,21,,,,,,,,,,,,
8518,41,6,91,41,,,,,,,,,,,,
8518,42,3,91,1,,,,,,,,,,,,
8518,43,4,61,31,,,,,,,,,,,,
8518,45,6,91,31,,,,,,,,,,,,
8518,46,9,81,21,,,,,,,,,,,,
8519,45,7,51,11,,,,,,,,,,,,
8519,47,3,1,51,,,,,,,,,,,,
8520,41,4,41,51,,,,,,,,,,,,
8520,44,8,91,1,,,,,,,,,,,,
8520,45,5,71,51,,,,,,,,,,,,
8521,42,4,61,11,,,,,,,,,,,,
8521,43,4,71,31,,,,,,,,,,,,
8521,46,4,31,11,,,,,,,,,,,,
8521,46,8,81,21,,,,,,,,,,,,
8522,45,7,91,11,,,,,,,,,,,,
8522,46,5,51,11,,,,,,,,,,,,
8523,43,6,51,1,,,,,,,,,,,,
8523,43,7,1,11,,,,,,,,,,,,
8524,43,2,1,11,,,,,,,,,,,,
8524,45,4,51,51,,,,,,,,,,,,
8524,45,9,11,11,,,,,,,,,,,,
8526,40,9,1,51,,,,,,,,,,,,
8526,44,3,51,1,,,,,,,,,,,,
8527,44,3,31,41,,,,,,,,,,,,
8527,44,7,61,31,,,,,,,,,,,,
8528,46,3,11,51,,,,,,,,,,,,
8529,46,9,91,11,,,,,,,,,,,,
8532,42,8,1,11,,,,,,,,,,,,
8533,40,4,41,21,,,,,,,,,,,,
8533,44,3,81,41,,,,,,,,,,,,
8533,46,9,91,31,,,,,,,,,,,,
8535,43,7,81,11,,,,,,,,,,,,
8535,47,5,21,21,,,,,,,,,,,,
8537,41,4,61,1,,,,,,,,,,,,
8537,46,4,31,51,,,,,,,,,,,,
8538,43,2,81,31,,,,,,,,,,,,
8538,47,3,51,21,,,,,,,,,,,,
8539,46,4,81,31,,,,,,,,,,,,
8540,46,7,11,21,,,,,,,,,,,,
8541,40,2,1,41,,,,,,,,,,,,
8541,40,9,61,31,,,,,,,,,,,,
8543,40,2,91,31,,,,,,,,,,,,
8543,41,5,1,41,,,,,,,,,,,,
8544,41,3,51,51,,,,,,,,,,,,
8544,41,6,1,11,,,,,,,,,,,,
8546,43,8,61,41,,,,,,,,,,,,
8546,44,7,31,31,,,,,,,,,,,,
8548,44,6,1,31,,,,,,,,,,,,
8548,44,6,11,21,,,,,,,,,,,,
8549,41,2,31,31,,,,,,,,,,,,
8549,46,4,51,51,,,,,,,,,,,,
8550,44,6,31,21,,,,,,,,,,,,
8550,48,2,41,31,,,,,,,,,,,,
8551,41,9,21,1,,,,,,,,,,,,
8552,47,8,81,21,,,,,,,,,,,,
8553,46,5,21,11,,,,,,,,,,,,
8554,41,4,11,51,,,,,,,,,,,,
8554,41,7,91,21,,,,,,,,,,,,
8554,42,8,11,1,,,,,,,,,,,,
8554,44,5,61,41,,,,,,,,,,,,
8554,45,9,41,1,,,,,,,,,,,,
8554,48,2,81,31,,,,,,,,,,,,
8555,46,2,71,11,,,,,,,,,,,,
8556,44,5,1,31,,,,,,,,,,,,
8556,45,3,71,51,,,,,,,,,,,,
8558,40,9,51,31,,,,,,,,,,,,
8558,45,4,21,31,,,,,,,,,,,,
8559,43,7,41,41,,,,,,,,,,,,
8559,45,6,11,51,,,,,,,,,,,,
8561,45,3,91,1,,,,,,,,,,,,
8562,41,3,61,21,,,,,,,,,,,,
8562,43,6,61,41,,,,,,,,,,,,
8563,43,4,1,41,,,,,,,,,,,,
8563,46,2,1,11,,,,,,,,,,,,
8563,47,4,11,1,,,,,,,,,,,,
8564,41,7,81,51,,,,,,,,,,,,
8564,44,8,81,21,,,,,,,,,,,,
8564,45,2,91,11,,,,,,,,,,,,
8564,45,4,41,41,,,,,,,,,,,,
8565,45,7,51,1,,,,,,,,,,,,
8566,44,4,21,11,,,,,,,,,,,,
8566,44,8,91,41,,,,,,,,,,,,
8566,47,8,61,51,,,,,,,,,,,,
8567,43,9,21,31,,,,,,,,,,,,
8568,41,5,31,1,,,,,,,,,,,,
8568,46,5,71,11,,,,,,,,,,,,
8569,48,3,11,41,,,,,,,,,,,,
8570,40,5,21,31,,,,,,,,,,,,
8573,41,7,21,51,,,,,,,,,,,,
8573,42,4,21,1,,,,,,,,,,,,
8573,44,4,1,31,,,,,,,,,,,,
8573,47,4,51,41,,,,,,,,,,,,
8576,45,3,51,31,,,,,,,,,,,,
8576,47,4,81,1,,,,,,,,,,,,
8576,47,6,81,1,,,,,,,,,,,,
8577,43,5,1,11,,,,,,,,,,,,
8577,45,6,41,41,,,,,,,,,,,,
8577,47,6,1,1,,,,,,,,,,,,
8578,40,9,71,21,,,,,,,,,,,,
8578,41,2,61,51,,,,,,,,,,,,
8578,41,3,1,51,,,,,,,,,,,,
8578,41,8,11,31,,,,,,,,,,,,
8578,47,9,31,31,,,,,,,,,,,,
8578,48,2,41,41,,,,,,,,,,,,
8579,42,6,31,21,,,,,,,,,,,,
8579,47,8,51,31,,,,,,,,,,,,
8580,46,4,61,11,,,,,,,,,,,,
8580,47,9,81,41,,,,,,,,,,,,
8581,40,6,51,51,,,,,,,,,,,,
8581,44,3,91,11,,,,,,,,,,,,
8583,45,4,81,51,,,,,,,,,,,,
8583,46,8,31,51,,,,,,,,,,,,
8585,42,5,51,51,,,,,,,,,,,,
8585,43,3,61,41,,,,,,,,,,,,
8585,45,5,81,11,,,,,,,,,,,,
8585,45,7,31,51,,,,,,,,,,,,
8586,40,6,41,31,,,,,,,,,,,,
8586,43,3,11,41,,,,,,,,,,,,
8586,44,7,71,1,,,,,,,,,,,,
8586,46,3,51,1,,,,,,,,,,,,
8587,40,3,61,31,,,,,,,,,,,,
8587,43,5,21,1,,,,,,,,,,,,
8587,44,2,91,51,,,,,,,,,,,,
8588,40,2,11,11,,,,,,,,,,,,
8588,47,8,51,21,,,,,,,,,,,,
8589,40,5,81,51,,,,,,,,,,,,
8589,43,3,81,1,,,,,,,,,,,,
8591,42,3,11,1,,,,,,,,,,,,
8591,42,3,41,1,,,,,,,,,,,,
8592,43,6,31,11,,,,,,,,,,,,
8594,42,8,91,11,,,,,,,,,,,,
8594,44,4,81,31,,,,,,,,,,,,
8594,47,5,41,21,,,,,,,,,,,,
8595,40,5,1,31,,,,,,,,,,,,
8595,47,6,71,21,,,,,,,,,,,,
8597,40,6,91,41,,,,,,,,,,,,
8598,41,2,81,11,,,,,,,,,,,,
8600,43,8,61,1,,,,,,,,,,,,
8600,45,4,41,31,,,,,,,,,,,,
8601,41,9,21,11,,,,,,,,,,,,
8601,44,9,71,31,,,,,,,,,,,,
8602,41,9,21,21,,,,,,,,,,,,
8602,42,5,91,51,,,,,,,,,,,,
8602,46,5,51,21,,,,,,,,,,,,
8602,47,2,51,11,,,,,,,,,,,,
8603,41,3,61,31,,,,,,,,,,,,
8603,42,9,81,51,,,,,,,,,,,,
8604,41,5,71,51,,,,,,,,,,,,
8605,45,7,51,31,,,,,,,,,,,,
8605,45,9,31,11,,,,,,,,,,,,
8606,44,4,71,21,,,,,,,,,,,,
8606,45,8,81,21,,,,,,,,,,,,
8606,46,8,51,31,,,,,,,,,,,,
8606,47,2,11,31,,,,,,,,,,,,
8607,45,3,21,21,,,,,,,,,,,,
8607,45,6,1,41,,,,,,,,,,,,
8608,42,4,51,51,,,,,,,,,,,,
8608,43,6,81,41,,,,,,,,,,,,
8608,47,5,21,41,,,,,,,,,,,,
8608,48,2,11,11,,,,,,,,,,,,
8609,44,8,51,51,,,,,,,,,,,,
8609,46,5,91,51,,,,,,,,,,,,
8609,46,7,31,31,,,,,,,,,,,,
8609,47,4,81,31,,,,,,,,,,,,
8609,47,8,21,41,,,,,,,,,,,,
8610,42,4,31,1,,,,,,,,,,,,
8610,46,2,31,1,,,,,,,,,,,,
8611,41,5,1,1,,,,,,,,,,,,
8611,41,5,81,31,,,,,,,,,,,,
8611,46,8,81,31,,,,,,,,,,,,
8612,41,2,51,41,,,,,,,,,,,,
8613,40,6,81,11,,,,,,,,,,,,
8614,40,5,91,1,,,,,,,,,,,,
8616,47,5,21,11,,,,,,,,,,,,
8617,46,9,91,1,,,,,,,,,,,,
8618,47,9,91,41,,,,,,,,,,,,
8619,40,5,61,41,,,,,,,,,,,,
8620,42,8,1,51,,,,,,,,,,,,
8620,45,4,81,1,,,,,,,,,,,,
8621,41,7,41,31,,,,,,,,,,,,
8621,46,7,71,51,,,,,,,,,,,,
8623,40,9,31,1,,,,,,,,,,,,
8623,43,2,31,31,,,,,,,,,,,,
8624,42,2,61,21,,,,,,,,,,,,
8624,42,7,61,41,,,,,,,,,,,,
8624,42,9,21,11,,,,,,,,,,,,
8624,45,3,1,1,,,,,,,,,,,,
8625,40,9,61,1,,,,,,,,,,,,
8625,42,6,91,21,,,,,,,,,,,,
8627,43,4,41,11,,,,,,,,,,,,
8628,41,2,41,21,,,,,,,,,,,,
8629,40,6,81,1,,,,,,,,,,,,
8629,45,2,71,41,,,,,,,,,,,,
8631,44,3,91,1,,,,,,,,,,,,
8632,41,9,31,51,,,,,,,,,,,,
8632,45,2,41,11,,,,,,,,,,,,
8632,45,2,51,11,,,,,,,,,,,,
8632,46,7,41,21,,,,,,,,,,,,
8633,40,9,51,41,,,,,,,,,,,,
8633,41,2,11,1,,,,,,,,,,,,
8634,41,8,31,41,,,,,,,,,,,,
8634,43,2,1,51,,,,,,,,,,,,
8635,43,2,1,1,,,,,,,,,,,,
8636,45,2,61,51,,,,,,,,,,,,
8637,46,8,11,1,,,,,,,,,,,,
8639,40,8,71,1,,,,,,,,,,,,
8639,42,7,51,41,,,,,,,,,,,,
8640,44,5,21,41,,,,,,,,,,,,
8640,44,6,91,41,,,,,,,,,,,,
8640,45,6,51,31,,,,,,,,,,,,
8640,47,2,51,31,,,,,,,,,,,,
8640,47,8,11,41,,,,,,,,,,,,
8641,42,9,61,41,,,,,,,,,,,,
8641,43,5,91,51,,,,,,,,,,,,
8642,40,2,11,1,,,,,,,,,,,,
8642,46,6,61,21,,,,,,,,,,,,
8643,47,5,81,31,,,,,,,,,,,,
8645,46,3,21,11,,,,,,,,,,,,
8645,46,8,1,1,,,,,,,,,,,,
8646,45,6,81,41,,,,,,,,,,,,
8647,40,8,31,1,,,,,,,,,,,,
8648,43,2,1,21,,,,,,,,,,,,
8648,45,7,61,51,,,,,,,,,,,,
8648,46,4,61,41,,,,,,,,,,,,
8649,43,3,1,31,,,,,,,,,,,,
8650,45,9,91,11,,,,,,,,,,,,
8651,43,7,41,11,,,,,,,,,,,,
8651,43,9,71,51,,,,,,,,,,,,
8652,44,4,11,21,,,,,,,,,,,,
8653,47,8,11,21,,,,,,,,,,,,
8654,46,2,41,31,,,,,,,,,,,,
8655,46,2,21,31,,,,,,,,,,,,
8656,41,2,11,51,,,,,,,,,,,,
8656,41,2,41,41,,,,,,,,,,,,
8656,42,7,71,1,,,,,,,,,,,,
8657,41,6,81,21,,,,,,,,,,,,
8658,40,2,1,11,,,,,,,,,,,,
8658,43,9,1,51,,,,,,,,,,,,
8659,42,5,41,51,,,,,,,,,,,,
8659,46,8,51,41,,,,,,,,,,,,
8660,47,5,11,51,,,,,,,,,,,,
8661,41,4,91,1,,,,,,,,,,,,
8662,43,5,91,41,,,,,,,,,,,,
8663,47,6,81,21,,,,,,,,,,,,
8664,43,5,11,21,,,,,,,,,,,,
8665,45,3,11,1,,,,,,,,,,,,
8666,46,6,31,11,,,,,,,,,,,,
8666,47,7,21,11,,,,,,,,,,,,
8667,40,2,51,1,,,,,,,,,,,,
8667,44,4,51,41,,,,,,,,,,,,
8668,47,4,31,11,,,,,,,,,,,,
8669,42,6,31,1,,,,,,,,,,,,
8670,40,4,41,51,,,,,,,,,,,,
8670,42,9,51,21,,,,,,,,,,,,
8671,46,2,31,41,,,,,,,,,,,,
8672,40,7,91,21,,,,,,,,,,,,
8672,45,9,21,21,,,,,,,,,,,,
8672,47,2,91,11,,,,,,,,,,,,
8674,47,8,41,21,,,,,,,,,,,,
8675,40,9,11,41,,,,,,,,,,,,
8675,43,7,51,11,,,,,,,,,,,,
8675,43,9,1,41,,,,,,,,,,,,
8676,40,9,91,31,,,,,,,,,,,,
8676,43,7,51,41,,,,,,,,,,,,
8676,44,2,61,31,,,,,,,,,,,,
8676,46,3,71,51,,,,,,,,,,,,
8677,41,9,61,41,,,,,,,,,,,,
8677,44,7,91,21,,,,,,,,,,,,
8677,47,6,51,21,,,,,,,,,,,,
8677,47,7,21,31,,,,,,,,,,,,
8678,41,3,81,31,,,,,,,,,,,,
8678,43,4,21,1,,,,,,,,,,,,
8679,47,4,1,51,,,,,,,,,,,,
8682,40,2,91,21,,,,,,,,,,,,
8682,44,2,1,31,,,,,,,,,,,,
8682,48,2,11,31,,,,,,,,,,,,
8683,45,6,21,31,,,,,,,,,,,,
8684,43,6,71,41,,,,,,,,,,,,
8684,46,3,61,41,,,,,,,,,,,,
8685,41,8,51,21,,,,,,,,,,,,
8685,43,6,71,31,,,,,,,,,,,,
8685,47,3,31,41,,,,,,,,,,,,
8686,46,6,81,31,,,,,,,,,,,,
8687,40,5,71,41,,,,,,,,,,,,
8687,40,6,61,31,,,,,,,,,,,,
8687,45,7,81,41,,,,,,,,,,,,
8687,46,8,51,21,,,,,,,,,,,,
8688,40,8,61,11,,,,,,,,,,,,
8688,41,5,11,11,,,,,,,,,,,,
8688,42,3,81,1,,,,,,,,,,,,
8688,44,3,11,31,,,,,,,,,,,,
8688,46,6,91,31,,,,,,,,,,,,
8688,46,9,1,1,,,,,,,,,,,,
8689,40,4,21,41,,,,,,,,,,,,
8689,40,5,11,41,,,,,,,,,,,,
8689,41,8,81,31,,,,,,,,,,,,
8689,44,6,31,1,,,,,,,,,,,,
8689,44,7,61,11,,,,,,,,,,,,
8690,43,3,81,31,,,,,,,,,,,,
8690,45,2,31,31,,,,,,,,,,,,
8691,42,2,41,51,,,,,,,,,,,,
8691,46,3,21,1,,,,,,,,,,,,
8692,45,2,1,51,,,,,,,,,,,,
8695,45,5,31,51,,,,,,,,,,,,
8696,44,5,41,51,,,,,,,,,,,,
8696,46,8,11,21,,,,,,,,,,,,
8696,47,2,41,11,,,,,,,,,,,,
8697,45,2,21,31,,,,,,,,,,,,
8697,46,6,61,1,,,,,,,,,,,,
8698,41,7,71,51,,,,,,,,,,,,
8698,44,8,71,51,,,,,,,,,,,,
8699,45,9,21,51,,,,,,,,,,,,
8699,47,4,51,51,,,,,,,,,,,,
8700,44,9,41,51,,,,,,,,,,,,
8700,46,5,51,1,,,,,,,,,,,,
8700,46,5,81,21,,,,,,,,,,,,
8700,46,7,91,21,,,,,,,,,,,,
8701,42,9,31,51,,,,,,,,,,,,
8701,43,8,31,41,,,,,,,,,,,,
8702,44,7,91,1,,,,,,,,,,,,
8702,45,5,91,41,,,,,,,,,,,,
8702,47,2,31,51,,,,,,,,,,,,
8706,43,4,21,41,,,,,,,,,,,,
8707,41,5,31,51,,,,,,,,,,,,
8707,42,2,81,41,,,,,,,,,,,,
8708,40,6,21,41,,,,,,,,,,,,
8709,44,5,21,21,,,,,,,,,,,,
8710,41,6,21,51,,,,,,,,,,,,
8710,42,2,1,51,,,,,,,,,,,,
8710,42,7,71,41,,,,,,,,,,,,
8710,47,2,51,1,,,,,,,,,,,,
8710,47,3,81,21,,,,,,,,,,,,
8711,43,7,41,21,,,,,,,,,,,,
8711,44,9,11,41,,,,,,,,,,,,
8711,46,6,1,51,,,,,,,,,,,,
8711,46,7,31,21,,,,,,,,,,,,
8712,42,3,51,1,,,,,,,,,,,,
8712,46,5,71,41,,,,,,,,,,,,
8713,45,4,11,51,,,,,,,,,,,,
8714,41,2,21,11,,,,,,,,,,,,
8714,41,2,91,11,,,,,,,,,,,,
8714,42,2,31,31,,,,,,,,,,,,
8714,42,4,41,1,,,,,,,,,,,,
8714,44,5,61,51,,,,,,,,,,,,
8715,40,4,71,1,,,,,,,,,,,,
8715,46,8,31,1,,,,,,,,,,,,
8716,44,4,11,1,,,,,,,,,,,,
8716,45,5,31,1,,,,,,,,,,,,
8716,46,9,31,51,,,,,,,,,,,,
8717,40,6,71,21,,,,,,,,,,,,
8718,40,7,71,41,,,,,,,,,,,,
8718,42,6,61,21,,,,,,,,,,,,
8718,43,5,1,51,,,,,,,,,,,,
8719,41,8,91,41,,,,,,,,,,,,
8719,46,4,81,1,,,,,,,,,,,,
8720,44,9,21,1,,,,,,,,,,,,
8721,42,5,51,31,,,,,,,,,,,,
8721,46,6,1,21,,,,,,,,,,,,
8722,44,4,91,41,,,,,,,,,,,,
8722,48,2,61,51,,,,,,,,,,,,
8723,42,6,1,1,,,,,,,,,,,,
8724,42,5,31,21,,,,,,,,,,,,
8724,42,9,81,31,,,,,,,,,,,,
8725,41,8,41,11,,,,,,,,,,,,
8725,46,6,41,51,,,,,,,,,,,,
8726,42,4,41,11,,,,,,,,,,,,
8727,46,9,81,31,,,,,,,,,,,,
8727,47,9,91,31,,,,,,,,,,,,
8728,42,8,81,1,,,,,,,,,,,,
8730,46,2,71,51,,,,,,,,,,,,
8730,48,2,71,31,,,,,,,,,,,,
8732,41,4,81,21,,,,,,,,,,,,
8732,42,8,91,41,,,,,,,,,,,,
8732,43,2,21,31,,,,,,,,,,,,
8732,43,9,21,21,,,,,,,,,,,,
8732,44,4,41,41,,,,,,,,,,,,
8733,43,3,91,21,,,,,,,,,,,,
8734,40,2,51,41,,,,,,,,,,,,
8734,41,5,21,21,,,,,,,,,,,,
8734,41,6,51,21,,,,,,,,,,,,
8734,43,9,11,11,,,,,,,,,,,,
8735,44,7,71,41,,,,,,,,,,,,
8736,42,7,71,51,,,,,,,,,,,,
8736,48,2,91,51,,,,,,,,,,,,
8737,40,3,91,31,,,,,,,,,,,,
8737,43,2,21,41,,,,,,,,,,,,
8737,45,8,81,41,,,,,,,,,,,,
8738,41,3,71,51,,,,,,,,,,,,
8738,42,8,31,41,,,,,,,,,,,,
8738,44,9,61,11,,,,,,,,,,,,
8738,45,7,1,21,,,,,,,,,,,,
8739,41,8,71,31,,,,,,,,,,,,
8741,44,7,11,51,,,,,,,,,,,,
8741,47,2,1,1,,,,,,,,,,,,
8742,46,5,41,51,,,,,,,,,,,,
8742,47,6,91,51,,,,,,,,,,,,
8743,40,2,61,41,,,,,,,,,,,,
8743,41,2,91,41,,,,,,,,,,,,
8743,44,7,1,51,,,,,,,,,,,,
8743,45,4,71,51,,,,,,,,,,,,
8744,43,3,11,11,,,,,,,,,,,,
8745,42,2,31,41,,,,,,,,,,,,
8745,45,8,21,1,,,,,,,,,,,,
8745,45,9,71,41,,,,,,,,,,,,
8746,40,2,71,11,,,,,,,,,,,,
8746,41,7,21,41,,,,,,,,,,,,
8746,44,2,51,31,,,,,,,,,,,,
8747,44,5,21,1,,,,,,,,,,,,
8747,46,6,41,1,,,,,,,,,,,,
8748,44,9,71,41,,,,,,,,,,,,
8749,40,3,71,11,,,,,,,,,,,,
8749,47,9,71,21,,,,,,,,,,,,
8750,42,2,41,41,,,,,,,,,,,,
8750,44,5,81,21,,,,,,,,,,,,
8750,47,9,61,1,,,,,,,,,,,,
8751,42,8,71,41,,,,,,,,,,,,
8752,41,2,31,41,,,,,,,,,,,,
8752,44,5,51,31,,,,,,,,,,,,
8752,46,6,21,41,,,,,,,,,,,,
8753,43,3,1,11,,,,,,,,,,,,
8753,46,4,81,11,,,,,,,,,,,,
8754,42,6,41,11,,,,,,,,,,,,
8754,42,9,51,1,,,,,,,,,,,,
8754,46,7,21,21,,,,,,,,,,,,
8754,47,7,81,31,,,,,,,,,,,,
8755,46,8,91,41,,,,,,,,,,,,
8756,41,2,1,11,,,,,,,,,,,,
8756,43,5,91,1,,,,,,,,,,,,
8757,40,6,51,1,,,,,,,,,,,,
8757,43,8,91,1,,,,,,,,,,,,
8757,45,6,71,21,,,,,,,,,,,,
8758,46,3,41,41,,,,,,,,,,,,
8759,42,8,71,51,,,,,,,,,,,,
8759,43,6,91,51,,,,,,,,,,,,
8759,46,2,91,11,,,,,,,,,,,,
8759,47,7,31,51,,,,,,,,,,,,
8760,46,8,71,11,,,,,,,,,,,,
8761,40,9,1,31,,,,,,,,,,,,
8762,43,6,81,31,,,,,,,,,,,,
8763,45,8,1,51,,,,,,,,,,,,
8763,46,8,11,51,,,,,,,,,,,,
8764,41,3,51,1,,,,,,,,,,,,
8764,45,6,21,51,,,,,,,,,,,,
8764,45,8,11,21,,,,,,,,,,,,
8764,47,7,91,31,,,,,,,,,,,,
8765,47,8,71,1,,,,,,,,,,,,
8766,41,4,21,51,,,,,,,,,,,,
8766,41,8,91,11,,,,,,,,,,,,
8766,47,5,71,1,,,,,,,,,,,,
8767,41,9,81,41,,,,,,,,,,,,
8767,43,3,11,31,,,,,,,,,,,,
8767,43,4,51,41,,,,,,,,,,,,
8767,45,5,1,21,,,,,,,,,,,,
8767,47,8,21,21,,,,,,,,,,,,
8768,40,2,41,21,,,,,,,,,,,,
8769,42,3,71,11,,,,,,,,,,,,
8769,46,2,81,21,,,,,,,,,,,,
8770,47,5,91,1,,,,,,,,,,,,
8771,40,4,61,1,,,,,,,,,,,,
8771,41,7,51,21,,,,,,,,,,,,
8771,43,4,31,31,,,,,,,,,,,,
8771,44,5,81,11,,,,,,,,,,,,
8772,45,2,51,31,,,,,,,,,,,,
8773,47,5,11,21,,,,,,,,,,,,
8774,44,8,31,11,,,,,,,,,,,,
8774,48,2,81,1,,,,,,,,,,,,
8775,45,5,11,11,,,,,,,,,,,,
8776,40,7,1,51,,,,,,,,,,,,
8777,41,8,1,1,,,,,,,,,,,,
8777,44,8,11,1,,,,,,,,,,,,
8777,47,2,41,31,,,,,,,,,,,,
8779,41,9,91,1,,,,,,,,,,,,
8780,46,3,21,41,,,,,,,,,,,,
8781,40,8,91,41,,,,,,,,,,,,
8782,40,2,1,21,,,,,,,,,,,,
8782,41,8,31,31,,,,,,,,,,,,
8782,45,2,41,31,,,,,,,,,,,,
8782,45,8,91,31,,,,,,,,,,,,
8782,46,2,41,41,,,,,,,,,,,,
8782,48,2,21,31,,,,,,,,,,,,
8783,42,2,61,11,,,,,,,,,,,,
8785,46,9,21,41,,,,,,,,,,,,
8786,45,3,81,31,,,,,,,,,,,,
8786,46,3,51,31,,,,,,,,,,,,
8787,40,5,1,11,,,,,,,,,,,,
8787,40,8,21,51,,,,,,,,,,,,
8787,47,4,11,51,,,,,,,,,,,,
8788,41,7,81,1,,,,,,,,,,,,
8788,41,9,11,41,,,,,,,,,,,,
8788,42,7,41,31,,,,,,,,,,,,
8788,47,9,1,11,,,,,,,,,,,,
8789,41,2,31,21,,,,,,,,,,,,
8789,42,8,21,11,,,,,,,,,,,,
8789,45,2,11,21,,,,,,,,,,,,
8789,46,5,61,51,,,,,,,,,,,,
8790,43,2,71,51,,,,,,,,,,,,
8790,47,4,31,41,,,,,,,,,,,,
8790,47,7,61,21,,,,,,,,,,,,
8791,47,2,41,1,,,,,,,,,,,,
8793,44,7,11,41,,,,,,,,,,,,
8794,40,6,71,31,,,,,,,,,,,,
8795,41,7,81,41,,,,,,,,,,,,
8795,45,3,81,41,,,,,,,,,,,,
8795,46,2,31,51,,,,,,,,,,,,
8796,42,2,1,21,,,,,,,,,,,,
8796,42,2,91,41,,,,,,,,,,,,
8796,44,8,41,11,,,,,,,,,,,,
8796,46,4,31,41,,,,,,,,,,,,
8798,42,4,31,21,,,,,,,,,,,,
8798,47,3,71,41,,,,,,,,,,,,
8798,47,4,41,21,,,,,,,,,,,,
8799,42,7,61,1,,,,,,,,,,,,
8799,46,5,11,31,,,,,,,,,,,,
8800,46,3,91,41,,,,,,,,,,,,
8802,45,8,61,1,,,,,,,,,,,,
8803,42,3,11,41,,,,,,,,,,,,
8803,44,3,41,41,,,,,,,,,,,,
8804,45,4,41,21,,,,,,,,,,,,
8805,43,9,21,41,,,,,,,,,,,,
8805,44,5,91,11,,,,,,,,,,,,
8805,47,9,51,1,,,,,,,,,,,,
8806,40,5,81,21,,,,,,,,,,,,
8806,45,2,21,21,,,,,,,,,,,,
8807,40,4,11,1,,,,,,,,,,,,
8807,43,7,31,41,,,,,,,,,,,,
8808,42,3,11,11,,,,,,,,,,,,
8808,44,4,1,41,,,,,,,,,,,,
8808,47,9,91,51,,,,,,,,,,,,
8809,41,7,41,1,,,,,,,,,,,,
8809,43,5,51,51,,,,,,,,,,,,
8811,44,6,11,11,,,,,,,,,,,,
8812,41,8,41,1,,,,,,,,,,,,
8812,44,7,1,31,,,,,,,,,,,,
8813,40,3,91,51,,,,,,,,,,,,
8813,42,6,21,21,,,,,,,,,,,,
8814,40,4,81,11,,,,,,,,,,,,
8815,40,3,61,21,,,,,,,,,,,,
8815,43,9,51,41,,,,,,,,,,,,
8815,47,7,21,1,,,,,,,,,,,,
8815,47,7,81,51,,,,,,,,,,,,
8817,40,9,71,11,,,,,,,,,,,,
8817,40,9,91,51,,,,,,,,,,,,
8817,45,3,91,21,,,,,,,,,,,,
8817,46,8,61,31,,,,,,,,,,,,
8818,40,4,1,11,,,,,,,,,,,,
8818,47,8,1,41,,,,,,,,,,,,
8819,42,4,11,41,,,,,,,,,,,,
8820,46,2,1,21,,,,,,,,,,,,
8820,46,5,81,11,,,,,,,,,,,,
8821,45,7,11,41,,,,,,,,,,,,
8821,46,9,1,11,,,,,,,,,,,,
8822,42,9,21,41,,,,,,,,,,,,
8822,43,7,61,31,,,,,,,,,,,,
8822,45,3,81,11,,,,,,,,,,,,
8822,47,6,41,1,,,,,,,,,,,,
8823,40,9,31,41,,,,,,,,,,,,
8823,41,5,51,31,,,,,,,,,,,,
8823,46,9,11,11,,,,,,,,,,,,
8824,40,9,81,21,,,,,,,,,,,,
8824,47,7,81,41,,,,,,,,,,,,
8824,48,3,11,1,,,,,,,,,,,,
8825,47,3,51,51,,,,,,,,,,,,
8826,45,8,11,11,,,,,,,,,,,,
8827,42,2,21,41,,,,,,,,,,,,
8828,40,4,81,51,,,,,,,,,,,,
8829,47,2,41,51,,,,,,,,,,,,
8829,47,5,61,51,,,,,,,,,,,,
8829,47,6,91,1,,,,,,,,,,,,
8830,40,2,81,1,,,,,,,,,,,,
8830,47,7,61,11,,,,,,,,,,,,
8831,41,3,31,11,,,,,,,,,,,,
8832,40,6,71,1,,,,,,,,,,,,
8832,45,3,31,11,,,,,,,,,,,,
8832,47,7,41,11,,,,,,,,,,,,
8833,41,3,71,1,,,,,,,,,,,,
8833,47,7,21,21,,,,,,,,,,,,
8834,41,6,11,1,,,,,,,,,,,,
8835,40,7,1,31,,,,,,,,,,,,
8835,43,6,41,51,,,,,,,,,,,,
8835,43,7,11,31,,,,,,,,,,,,
8835,45,3,11,11,,,,,,,,,,,,
