length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8507,24,7,51,51,,,,,,,,,,,,
8507,27,4,41,41,,,,,,,,,,,,
8508,21,8,41,31,,,,,,,,,,,,
8509,26,2,21,51,,,,,,,,,,,,
8510,23,7,41,51,,,,,,,,,,,,
8510,27,4,81,51,,,,,,,,,,,,
8511,22,2,41,31,,,,,,,,,,,,
8512,21,4,81,41,,,,,,,,,,,,
8512,22,3,61,11,,,,,,,,,,,,
8513,24,8,11,41,,,,,,,,,,,,
8513,27,5,41,51,,,,,,,,,,,,
8516,20,4,21,31,,,,,,,,,,,,
8516,23,2,91,1,,,,,,,,,,,,
8517,20,8,81,51,,,,,,,,,,,,
8517,25,7,51,31,,,,,,,,,,,,
8517,26,2,81,31,,,,,,,,,,,,
8518,21,2,61,41,,,,,,,,,,,,
8518,24,9,81,51,,,,,,,,,,,,
8520,21,6,81,21,,,,,,,,,,,,
8520,27,6,41,1,,,,,,,,,,,,
8523,25,3,21,21,,,,,,,,,,,,
8524,21,9,51,51,,,,,,,,,,,,
8525,24,9,71,1,,,,,,,,,,,,
8527,24,5,91,1,,,,,,,,,,,,
8529,23,6,81,21,,,,,,,,,,,,
8529,27,9,51,21,,,,,,,,,,,,
8529,27,9,71,41,,,,,,,,,,,,
8531,25,6,41,41,,,,,,,,,,,,
8532,21,2,61,21,,,,,,,,,,,,
8532,24,5,51,51,,,,,,,,,,,,
8533,20,5,81,31,,,,,,,,,,,,
8534,26,7,11,11,,,,,,,,,,,,
8535,20,2,31,31,,,,,,,,,,,,
8535,23,8,21,51,,,,,,,,,,,,
8535,25,6,1,21,,,,,,,,,,,,
8535,25,8,41,21,,,,,,,,,,,,
8536,21,2,51,31,,,,,,,,,,,,
8536,21,8,71,1,,,,,,,,,,,,
8536,24,5,11,31,,,,,,,,,,,,
8537,20,9,61,31,,,,,,,,,,,,
8537,27,3,41,51,,,,,,,,,,,,
8538,26,6,81,31,,,,,,,,,,,,
8539,20,6,91,21,,,,,,,,,,,,
8541,21,8,41,21,,,,,,,,,,,,
8541,26,9,21,31,,,,,,,,,,,,
8542,24,3,11,1,,,,,,,,,,,,
8543,23,4,71,21,,,,,,,,,,,,
8543,25,9,41,31,,,,,,,,,,,,
8544,21,9,81,21,,,,,,,,,,,,
8545,21,4,61,31,,,,,,,,,,,,
8545,26,6,91,51,,,,,,,,,,,,
8546,20,2,11,51,,,,,,,,,,,,
8547,20,8,41,1,,,,,,,,,,,,
8547,23,2,21,1,,,,,,,,,,,,
8548,25,3,81,21,,,,,,,,,,,,
8548,27,6,81,21,,,,,,,,,,,,
8549,20,3,51,1,,,,,,,,,,,,
8549,20,3,81,31,,,,,,,,,,,,
8549,24,4,1,51,,,,,,,,,,,,
8551,25,7,21,11,,,,,,,,,,,,
8552,22,8,71,41,,,,,,,,,,,,
8553,20,2,71,41,,,,,,,,,,,,
8554,20,3,71,11,,,,,,,,,,,,
8554,20,9,91,11,,,,,,,,,,,,
8554,21,2,91,21,,,,,,,,,,,,
8554,21,8,81,21,,,,,,,,,,,,
8554,24,3,61,51,,,,,,,,,,,,
8554,27,2,81,21,,,,,,,,,,,,
8555,21,4,71,1,,,,,,,,,,,,
8556,20,7,31,11,,,,,,,,,,,,
8556,23,4,11,21,,,,,,,,,,,,
8556,24,3,31,21,,,,,,,,,,,,
8558,24,4,61,11,,,,,,,,,,,,
8560,22,4,61,31,,,,,,,,,,,,
8560,25,3,81,51,,,,,,,,,,,,
8561,21,7,31,31,,,,,,,,,,,,
8561,23,3,71,31,,,,,,,,,,,,
8564,21,8,31,41,,,,,,,,,,,,
8564,27,4,21,1,,,,,,,,,,,,
8565,20,3,11,1,,,,,,,,,,,,
8565,22,5,61,41,,,,,,,,,,,,
8565,23,3,81,1,,,,,,,,,,,,
8565,28,2,91,41,,,,,,,,,,,,
8567,21,8,61,41,,,,,,,,,,,,
8567,22,5,11,1,,,,,,,,,,,,
8568,25,8,61,21,,,,,,,,,,,,
8569,23,8,51,1,,,,,,,,,,,,
8570,23,3,31,21,,,,,,,,,,,,
8570,23,5,81,11,,,,,,,,,,,,
8570,25,8,61,1,,,,,,,,,,,,
8570,26,5,51,51,,,,,,,,,,,,
8570,27,9,81,1,,,,,,,,,,,,
8571,21,7,81,21,,,,,,,,,,,,
8572,26,3,31,51,,,,,,,,,,,,
8572,27,7,91,41,,,,,,,,,,,,
8573,23,4,61,51,,,,,,,,,,,,
8574,26,8,71,21,,,,,,,,,,,,
8576,21,4,31,51,,,,,,,,,,,,
8577,27,2,61,51,,,,,,,,,,,,
8577,28,3,1,31,,,,,,,,,,,,
8578,22,8,71,1,,,,,,,,,,,,
8581,28,3,1,41,,,,,,,,,,,,
8582,26,6,41,31,,,,,,,,,,,,
8584,20,8,21,41,,,,,,,,,,,,
8584,21,2,11,21,,,,,,,,,,,,
8584,24,6,21,51,,,,,,,,,,,,
8584,26,2,51,31,,,,,,,,,,,,
8585,21,8,61,1,,,,,,,,,,,,
8585,27,8,71,31,,,,,,,,,,,,
8586,21,4,1,21,,,,,,,,,,,,
8586,26,6,31,11,,,,,,,,,,,,
8586,26,9,1,31,,,,,,,,,,,,
8587,21,7,21,51,,,,,,,,,,,,
8588,22,4,1,11,,,,,,,,,,,,
8589,25,3,41,11,,,,,,,,,,,,
8590,23,7,71,21,,,,,,,,,,,,
8591,24,2,81,11,,,,,,,,,,,,
8591,24,4,21,41,,,,,,,,,,,,
8591,24,7,81,11,,,,,,,,,,,,
8591,25,5,41,11,,,,,,,,,,,,
8591,26,6,1,41,,,,,,,,,,,,
8592,21,9,71,51,,,,,,,,,,,,
8592,22,9,71,21,,,,,,,,,,,,
8593,21,3,81,11,,,,,,,,,,,,
8593,23,2,61,1,,,,,,,,,,,,
8593,24,7,11,41,,,,,,,,,,,,
8593,27,9,41,31,,,,,,,,,,,,
8593,28,3,21,1,,,,,,,,,,,,
8594,27,8,51,51,,,,,,,,,,,,
8595,24,9,51,1,,,,,,,,,,,,
8595,25,4,51,31,,,,,,,,,,,,
8597,20,7,11,41,,,,,,,,,,,,
8600,21,2,21,51,,,,,,,,,,,,
8600,23,5,21,31,,,,,,,,,,,,
8600,27,2,41,31,,,,,,,,,,,,
8601,25,4,51,21,,,,,,,,,,,,
8601,27,6,71,41,,,,,,,,,,,,
8602,23,2,21,31,,,,,,,,,,,,
8602,24,3,1,1,,,,,,,,,,,,
8603,21,9,21,21,,,,,,,,,,,,
8603,22,6,91,1,,,,,,,,,,,,
8605,20,8,71,31,,,,,,,,,,,,
8605,27,8,21,41,,,,,,,,,,,,
8606,20,5,1,11,,,,,,,,,,,,
8606,24,3,81,1,,,,,,,,,,,,
8606,24,9,81,21,,,,,,,,,,,,
8606,27,6,61,1,,,,,,,,,,,,
8608,24,7,31,51,,,,,,,,,,,,
8608,25,8,1,31,,,,,,,,,,,,
8608,26,2,71,41,,,,,,,,,,,,
8608,26,3,61,41,,,,,,,,,,,,
8608,27,4,1,11,,,,,,,,,,,,
8609,21,7,21,11,,,,,,,,,,,,
8609,24,9,31,31,,,,,,,,,,,,
8609,25,4,61,11,,,,,,,,,,,,
8610,27,2,41,21,,,,,,,,,,,,
8611,26,2,51,1,,,,,,,,,,,,
8612,21,6,71,41,,,,,,,,,,,,
8612,27,3,81,21,,,,,,,,,,,,
8613,23,6,31,11,,,,,,,,,,,,
8613,26,9,41,31,,,,,,,,,,,,
8615,21,7,81,31,,,,,,,,,,,,
8615,22,6,51,31,,,,,,,,,,,,
8615,28,2,61,11,,,,,,,,,,,,
8616,26,9,61,1,,,,,,,,,,,,
8617,21,8,61,21,,,,,,,,,,,,
8617,27,8,61,51,,,,,,,,,,,,
8618,23,8,11,41,,,,,,,,,,,,
8619,20,5,71,21,,,,,,,,,,,,
8619,21,3,11,41,,,,,,,,,,,,
8619,23,5,1,31,,,,,,,,,,,,
8619,23,5,21,21,,,,,,,,,,,,
8619,23,9,61,31,,,,,,,,,,,,
8620,21,7,11,1,,,,,,,,,,,,
8621,25,7,61,1,,,,,,,,,,,,
8622,23,3,31,11,,,,,,,,,,,,
8622,24,8,61,1,,,,,,,,,,,,
8623,22,4,61,41,,,,,,,,,,,,
8623,22,6,61,41,,,,,,,,,,,,
8623,24,2,71,21,,,,,,,,,,,,
8623,25,9,21,51,,,,,,,,,,,,
8624,25,3,91,21,,,,,,,,,,,,
8624,26,4,81,51,,,,,,,,,,,,
8624,26,7,31,51,,,,,,,,,,,,
8625,20,7,61,21,,,,,,,,,,,,
8625,22,8,91,41,,,,,,,,,,,,
8625,25,7,21,51,,,,,,,,,,,,
8625,26,4,61,1,,,,,,,,,,,,
8626,25,7,91,51,,,,,,,,,,,,
8627,22,4,21,51,,,,,,,,,,,,
8627,23,9,61,41,,,,,,,,,,,,
8630,22,3,71,1,,,,,,,,,,,,
8630,27,8,91,1,,,,,,,,,,,,
8631,20,2,51,1,,,,,,,,,,,,
8631,22,3,21,41,,,,,,,,,,,,
8631,23,5,51,31,,,,,,,,,,,,
8631,26,3,11,11,,,,,,,,,,,,
8632,23,6,81,31,,,,,,,,,,,,
8633,23,3,71,1,,,,,,,,,,,,
8633,27,5,21,51,,,,,,,,,,,,
8634,20,6,31,41,,,,,,,,,,,,
8634,20,7,51,11,,,,,,,,,,,,
8634,22,7,61,1,,,,,,,,,,,,
8634,22,7,81,21,,,,,,,,,,,,
8634,23,8,71,21,,,,,,,,,,,,
8635,22,2,91,1,,,,,,,,,,,,
8635,26,9,21,11,,,,,,,,,,,,
8636,22,7,61,51,,,,,,,,,,,,
8636,23,4,81,51,,,,,,,,,,,,
8636,25,7,11,21,,,,,,,,,,,,
8637,20,4,81,11,,,,,,,,,,,,
8637,21,4,51,21,,,,,,,,,,,,
8637,24,4,41,11,,,,,,,,,,,,
8637,24,8,61,51,,,,,,,,,,,,
8640,22,9,91,11,,,,,,,,,,,,
8640,25,7,71,31,,,,,,,,,,,,
8641,22,9,21,21,,,,,,,,,,,,
8641,25,8,51,1,,,,,,,,,,,,
8643,20,7,31,51,,,,,,,,,,,,
8643,23,3,91,1,,,,,,,,,,,,
8643,23,4,91,11,,,,,,,,,,,,
8644,26,6,81,41,,,,,,,,,,,,
8644,27,4,81,1,,,,,,,,,,,,
8645,23,7,11,11,,,,,,,,,,,,
8645,26,4,91,21,,,,,,,,,,,,
8645,27,6,21,11,,,,,,,,,,,,
8646,25,7,51,11,,,,,,,,,,,,
8647,25,6,11,31,,,,,,,,,,,,
8648,25,4,11,21,,,,,,,,,,,,
8648,26,9,81,11,,,,,,,,,,,,
8648,27,9,71,51,,,,,,,,,,,,
8649,20,4,1,1,,,,,,,,,,,,
8649,23,5,81,21,,,,,,,,,,,,
8649,24,2,31,1,,,,,,,,,,,,
8650,22,5,61,51,,,,,,,,,,,,
8650,27,2,61,11,,,,,,,,,,,,
8651,24,8,41,31,,,,,,,,,,,,
8651,25,6,31,21,,,,,,,,,,,,
8651,25,7,91,21,,,,,,,,,,,,
8652,21,4,11,1,,,,,,,,,,,,
8652,24,6,31,41,,,,,,,,,,,,
8652,27,4,21,51,,,,,,,,,,,,
8653,22,5,21,1,,,,,,,,,,,,
8653,24,7,11,21,,,,,,,,,,,,
8655,21,2,21,21,,,,,,,,,,,,
8656,25,4,91,1,,,,,,,,,,,,
8656,25,5,81,11,,,,,,,,,,,,
8656,27,6,1,1,,,,,,,,,,,,
8657,22,4,41,41,,,,,,,,,,,,
8657,27,9,81,11,,,,,,,,,,,,
8658,25,5,91,51,,,,,,,,,,,,
8659,23,2,21,51,,,,,,,,,,,,
8660,21,4,71,21,,,,,,,,,,,,
8660,26,4,21,1,,,,,,,,,,,,
8661,24,5,51,1,,,,,,,,,,,,
8661,24,8,81,21,,,,,,,,,,,,
8661,27,4,41,21,,,,,,,,,,,,
8662,20,5,1,21,,,,,,,,,,,,
8662,27,3,91,1,,,,,,,,,,,,
8663,23,9,81,1,,,,,,,,,,,,
8664,22,5,91,51,,,,,,,,,,,,
8664,25,2,41,31,,,,,,,,,,,,
8665,21,4,11,11,,,,,,,,,,,,
8665,21,7,31,51,,,,,,,,,,,,
8665,25,8,41,31,,,,,,,,,,,,
8667,24,2,81,51,,,,,,,,,,,,
8667,24,3,71,21,,,,,,,,,,,,
8668,20,6,91,1,,,,,,,,,,,,
8668,21,2,1,11,,,,,,,,,,,,
8669,24,9,31,41,,,,,,,,,,,,
8669,26,2,61,11,,,,,,,,,,,,
8670,22,8,51,1,,,,,,,,,,,,
8671,23,2,1,41,,,,,,,,,,,,
8671,23,8,1,31,,,,,,,,,,,,
8671,24,9,91,21,,,,,,,,,,,,
8673,26,9,31,11,,,,,,,,,,,,
8674,22,7,1,31,,,,,,,,,,,,
8674,25,6,41,51,,,,,,,,,,,,
8675,21,4,11,31,,,,,,,,,,,,
8676,27,4,31,1,,,,,,,,,,,,
8676,27,6,1,21,,,,,,,,,,,,
8678,20,7,21,31,,,,,,,,,,,,
8678,21,5,1,31,,,,,,,,,,,,
8678,22,7,21,21,,,,,,,,,,,,
8678,23,9,71,41,,,,,,,,,,,,
8679,21,6,1,21,,,,,,,,,,,,
8679,21,8,21,11,,,,,,,,,,,,
8679,23,8,21,31,,,,,,,,,,,,
8679,25,5,91,31,,,,,,,,,,,,
8680,22,6,61,51,,,,,,,,,,,,
8680,22,9,81,51,,,,,,,,,,,,
8680,26,5,11,41,,,,,,,,,,,,
8680,27,6,31,41,,,,,,,,,,,,
8681,27,4,51,31,,,,,,,,,,,,
8682,24,4,51,51,,,,,,,,,,,,
8682,25,4,21,1,,,,,,,,,,,,
8683,22,4,1,1,,,,,,,,,,,,
8684,22,4,11,41,,,,,,,,,,,,
8684,22,9,71,11,,,,,,,,,,,,
8684,25,8,81,51,,,,,,,,,,,,
8684,26,6,31,41,,,,,,,,,,,,
8685,20,9,61,51,,,,,,,,,,,,
8685,21,2,81,1,,,,,,,,,,,,
8685,23,7,61,11,,,,,,,,,,,,
8685,23,8,21,1,,,,,,,,,,,,
8685,24,2,1,11,,,,,,,,,,,,
8686,20,3,61,11,,,,,,,,,,,,
8686,23,5,21,11,,,,,,,,,,,,
8686,27,2,31,1,,,,,,,,,,,,
8687,20,8,91,21,,,,,,,,,,,,
8688,21,2,51,51,,,,,,,,,,,,
8688,27,2,41,41,,,,,,,,,,,,
8690,24,9,51,41,,,,,,,,,,,,
8690,26,3,21,41,,,,,,,,,,,,
8690,27,3,41,41,,,,,,,,,,,,
8691,21,4,91,1,,,,,,,,,,,,
8691,24,9,41,41,,,,,,,,,,,,
8693,21,8,31,31,,,,,,,,,,,,
8693,22,6,21,1,,,,,,,,,,,,
8693,23,2,31,21,,,,,,,,,,,,
8693,23,3,41,31,,,,,,,,,,,,
8693,26,5,31,41,,,,,,,,,,,,
8694,20,7,51,31,,,,,,,,,,,,
8694,21,2,1,51,,,,,,,,,,,,
8695,25,8,21,51,,,,,,,,,,,,
8695,27,4,71,31,,,,,,,,,,,,
8695,27,9,61,1,,,,,,,,,,,,
8696,21,9,21,31,,,,,,,,,,,,
8697,25,2,71,1,,,,,,,,,,,,
8698,20,3,91,11,,,,,,,,,,,,
8698,27,7,1,31,,,,,,,,,,,,
8699,22,4,71,21,,,,,,,,,,,,
8699,22,7,1,51,,,,,,,,,,,,
8700,20,2,1,11,,,,,,,,,,,,
8700,26,8,51,41,,,,,,,,,,,,
8700,27,6,91,11,,,,,,,,,,,,
8701,20,8,31,1,,,,,,,,,,,,
8701,24,9,91,1,,,,,,,,,,,,
8701,25,7,61,11,,,,,,,,,,,,
8701,27,4,61,11,,,,,,,,,,,,
8702,21,4,71,31,,,,,,,,,,,,
8702,23,8,41,21,,,,,,,,,,,,
8702,27,3,1,41,,,,,,,,,,,,
8703,21,3,21,31,,,,,,,,,,,,
8703,22,8,61,1,,,,,,,,,,,,
8705,22,3,51,1,,,,,,,,,,,,
8705,25,4,81,31,,,,,,,,,,,,
8705,25,7,51,51,,,,,,,,,,,,
8706,22,6,71,51,,,,,,,,,,,,
8707,27,5,71,31,,,,,,,,,,,,
8708,23,9,81,51,,,,,,,,,,,,
8708,27,7,21,41,,,,,,,,,,,,
8708,27,7,71,41,,,,,,,,,,,,
8709,23,3,51,11,,,,,,,,,,,,
8710,25,3,61,51,,,,,,,,,,,,
8710,27,7,21,31,,,,,,,,,,,,
8711,21,5,21,41,,,,,,,,,,,,
8712,21,3,71,21,,,,,,,,,,,,
8712,23,8,81,21,,,,,,,,,,,,
8712,28,2,1,31,,,,,,,,,,,,
8713,25,5,51,11,,,,,,,,,,,,
8714,25,2,61,41,,,,,,,,,,,,
8714,25,3,91,1,,,,,,,,,,,,
8714,26,8,91,41,,,,,,,,,,,,
8715,21,5,61,31,,,,,,,,,,,,
8716,26,7,1,1,,,,,,,,,,,,
8717,23,7,51,1,,,,,,,,,,,,
8718,21,3,1,1,,,,,,,,,,,,
8718,27,5,91,11,,,,,,,,,,,,
8719,20,6,31,51,,,,,,,,,,,,
8719,26,8,21,11,,,,,,,,,,,,
8720,22,6,1,1,,,,,,,,,,,,
8720,23,6,51,51,,,,,,,,,,,,
8720,27,3,91,41,,,,,,,,,,,,
8721,20,5,41,1,,,,,,,,,,,,
8721,23,8,71,31,,,,,,,,,,,,
8721,24,5,81,41,,,,,,,,,,,,
8722,25,4,1,11,,,,,,,,,,,,
8723,20,7,71,21,,,,,,,,,,,,
8724,20,4,61,11,,,,,,,,,,,,
8725,20,6,21,31,,,,,,,,,,,,
8725,22,3,81,41,,,,,,,,,,,,
8725,24,9,91,31,,,,,,,,,,,,
8725,26,4,1,1,,,,,,,,,,,,
8725,26,9,41,1,,,,,,,,,,,,
8725,27,4,81,21,,,,,,,,,,,,
8726,24,4,91,51,,,,,,,,,,,,
8726,27,8,31,31,,,,,,,,,,,,
8727,23,7,61,31,,,,,,,,,,,,
8728,24,5,31,11,,,,,,,,,,,,
8728,25,2,51,21,,,,,,,,,,,,
8729,20,6,21,41,,,,,,,,,,,,
8729,21,7,41,21,,,,,,,,,,,,
8729,24,3,31,31,,,,,,,,,,,,
8729,24,5,21,11,,,,,,,,,,,,
8729,26,3,71,31,,,,,,,,,,,,
8729,27,5,31,21,,,,,,,,,,,,
8729,27,7,31,51,,,,,,,,,,,,
8730,21,2,81,41,,,,,,,,,,,,
8730,24,2,91,41,,,,,,,,,,,,
8731,24,5,71,1,,,,,,,,,,,,
8731,26,4,91,51,,,,,,,,,,,,
8732,21,8,71,41,,,,,,,,,,,,
8732,26,5,51,41,,,,,,,,,,,,
8733,22,9,71,41,,,,,,,,,,,,
8734,24,5,81,1,,,,,,,,,,,,
8735,26,5,41,41,,,,,,,,,,,,
8735,26,7,41,21,,,,,,,,,,,,
8736,20,4,31,21,,,,,,,,,,,,
8736,21,9,1,11,,,,,,,,,,,,
8736,24,9,51,11,,,,,,,,,,,,
8736,25,9,41,21,,,,,,,,,,,,
8738,22,9,71,31,,,,,,,,,,,,
8739,22,9,61,31,,,,,,,,,,,,
8739,23,7,1,11,,,,,,,,,,,,
8739,24,6,81,21,,,,,,,,,,,,
8740,20,7,41,11,,,,,,,,,,,,
8740,23,7,1,1,,,,,,,,,,,,
8740,26,3,81,41,,,,,,,,,,,,
8740,26,8,51,1,,,,,,,,,,,,
8740,27,3,71,21,,,,,,,,,,,,
8740,27,4,21,11,,,,,,,,,,,,
8740,27,5,81,11,,,,,,,,,,,,
8741,27,4,21,31,,,,,,,,,,,,
8742,21,4,91,51,,,,,,,,,,,,
8742,21,5,31,31,,,,,,,,,,,,
8742,22,7,51,1,,,,,,,,,,,,
8742,25,7,81,51,,,,,,,,,,,,
8743,25,2,51,11,,,,,,,,,,,,
8743,25,8,1,41,,,,,,,,,,,,
8743,27,2,61,21,,,,,,,,,,,,
8744,20,8,41,21,,,,,,,,,,,,
8744,23,4,71,51,,,,,,,,,,,,
8744,24,7,91,51,,,,,,,,,,,,
8745,20,2,91,41,,,,,,,,,,,,
8745,22,9,1,31,,,,,,,,,,,,
8745,23,9,91,21,,,,,,,,,,,,
8745,28,3,11,21,,,,,,,,,,,,
8746,20,5,31,21,,,,,,,,,,,,
8746,22,6,71,21,,,,,,,,,,,,
8747,24,9,1,51,,,,,,,,,,,,
8748,22,3,41,1,,,,,,,,,,,,
8748,24,2,21,11,,,,,,,,,,,,
8748,26,8,81,41,,,,,,,,,,,,
8750,26,5,41,1,,,,,,,,,,,,
8751,21,5,1,1,,,,,,,,,,,,
8751,22,2,41,41,,,,,,,,,,,,
8751,23,8,51,31,,,,,,,,,,,,
8752,20,3,51,31,,,,,,,,,,,,
8753,22,9,71,51,,,,,,,,,,,,
8753,25,6,1,11,,,,,,,,,,,,
8754,21,7,61,41,,,,,,,,,,,,
8754,22,5,71,31,,,,,,,,,,,,
8754,26,3,41,51,,,,,,,,,,,,
8755,24,4,91,11,,,,,,,,,,,,
8755,25,4,71,41,,,,,,,,,,,,
8756,23,5,91,41,,,,,,,,,,,,
8756,26,9,91,51,,,,,,,,,,,,
8756,27,2,61,1,,,,,,,,,,,,
8756,28,2,51,31,,,,,,,,,,,,
8757,20,9,91,21,,,,,,,,,,,,
8757,23,7,91,11,,,,,,,,,,,,
8758,21,2,31,31,,,,,,,,,,,,
8758,21,7,51,41,,,,,,,,,,,,
8758,23,3,71,51,,,,,,,,,,,,
8758,26,7,11,31,,,,,,,,,,,,
8758,27,7,21,21,,,,,,,,,,,,
8759,20,6,91,31,,,,,,,,,,,,
8759,21,2,41,11,,,,,,,,,,,,
8759,21,6,41,1,,,,,,,,,,,,
8759,25,8,81,11,,,,,,,,,,,,
8759,26,6,71,21,,,,,,,,,,,,
8759,27,3,61,51,,,,,,,,,,,,
8759,27,4,91,41,,,,,,,,,,,,
8760,25,4,11,11,,,,,,,,,,,,
8760,26,3,31,31,,,,,,,,,,,,
8762,22,2,81,21,,,,,,,,,,,,
8763,21,6,21,31,,,,,,,,,,,,
8763,21,7,11,21,,,,,,,,,,,,
8763,21,8,21,51,,,,,,,,,,,,
8763,25,3,91,41,,,,,,,,,,,,
8763,27,2,51,21,,,,,,,,,,,,
8764,21,8,51,1,,,,,,,,,,,,
8765,21,2,11,51,,,,,,,,,,,,
8765,26,2,41,41,,,,,,,,,,,,
8765,27,2,41,51,,,,,,,,,,,,
8766,20,8,91,41,,,,,,,,,,,,
8766,20,9,1,41,,,,,,,,,,,,
8766,25,5,1,41,,,,,,,,,,,,
8767,24,5,81,31,,,,,,,,,,,,
8767,26,4,1,31,,,,,,,,,,,,
8767,26,5,21,51,,,,,,,,,,,,
8767,28,2,11,31,,,,,,,,,,,,
8768,24,9,71,21,,,,,,,,,,,,
8768,25,2,41,1,,,,,,,,,,,,
8768,26,5,21,21,,,,,,,,,,,,
8769,20,8,41,51,,,,,,,,,,,,
8769,21,3,41,41,,,,,,,,,,,,
8769,22,2,41,21,,,,,,,,,,,,
8769,23,7,41,31,,,,,,,,,,,,
8769,27,2,71,21,,,,,,,,,,,,
8771,23,2,21,11,,,,,,,,,,,,
8772,22,9,41,11,,,,,,,,,,,,
8772,24,4,41,1,,,,,,,,,,,,
8772,24,6,51,1,,,,,,,,,,,,
8772,27,3,61,41,,,,,,,,,,,,
8772,27,9,71,11,,,,,,,,,,,,
8773,24,2,91,31,,,,,,,,,,,,
8773,27,7,61,51,,,,,,,,,,,,
8773,27,8,61,1,,,,,,,,,,,,
8774,25,4,41,41,,,,,,,,,,,,
8775,20,5,91,21,,,,,,,,,,,,
8775,20,9,31,11,,,,,,,,,,,,
8775,22,9,61,41,,,,,,,,,,,,
8776,22,8,81,31,,,,,,,,,,,,
8776,26,5,21,41,,,,,,,,,,,,
8776,27,6,11,41,,,,,,,,,,,,
8778,20,6,11,11,,,,,,,,,,,,
8778,20,9,41,41,,,,,,,,,,,,
8778,23,6,21,21,,,,,,,,,,,,
8778,26,2,71,11,,,,,,,,,,,,
8779,28,3,11,41,,,,,,,,,,,,
8780,21,8,91,31,,,,,,,,,,,,
8780,23,8,91,21,,,,,,,,,,,,
8780,24,4,1,11,,,,,,,,,,,,
8780,26,8,11,11,,,,,,,,,,,,
8780,27,7,41,51,,,,,,,,,,,,
8781,23,2,11,21,,,,,,,,,,,,
8781,24,2,1,51,,,,,,,,,,,,
8781,24,5,61,41,,,,,,,,,,,,
8781,27,6,31,11,,,,,,,,,,,,
8782,27,6,71,21,,,,,,,,,,,,
8783,21,9,81,31,,,,,,,,,,,,
8783,24,8,21,11,,,,,,,,,,,,
8784,21,9,61,21,,,,,,,,,,,,
8784,23,9,1,21,,,,,,,,,,,,
8784,24,7,41,41,,,,,,,,,,,,
8785,20,2,51,21,,,,,,,,,,,,
8785,21,3,71,31,,,,,,,,,,,,
8785,26,9,91,41,,,,,,,,,,,,
8787,23,8,11,51,,,,,,,,,,,,
8787,23,8,31,51,,,,,,,,,,,,
8788,21,4,71,51,,,,,,,,,,,,
8788,21,5,31,41,,,,,,,,,,,,
8788,24,8,41,51,,,,,,,,,,,,
8789,20,7,21,11,,,,,,,,,,,,
8790,21,2,31,1,,,,,,,,,,,,
8790,21,3,31,41,,,,,,,,,,,,
8790,27,4,31,41,,,,,,,,,,,,
8791,27,7,1,1,,,,,,,,,,,,
8792,23,7,61,21,,,,,,,,,,,,
8792,24,2,61,21,,,,,,,,,,,,
8792,24,4,51,41,,,,,,,,,,,,
8792,26,3,1,1,,,,,,,,,,,,
8792,26,9,1,1,,,,,,,,,,,,
8793,22,8,31,1,,,,,,,,,,,,
8793,24,3,91,51,,,,,,,,,,,,
8793,27,6,81,31,,,,,,,,,,,,
8794,20,4,41,41,,,,,,,,,,,,
8794,21,3,31,31,,,,,,,,,,,,
8794,27,3,21,11,,,,,,,,,,,,
8795,24,6,11,31,,,,,,,,,,,,
8796,24,4,31,51,,,,,,,,,,,,
8796,24,6,61,21,,,,,,,,,,,,
8796,25,4,1,21,,,,,,,,,,,,
8796,25,8,41,41,,,,,,,,,,,,
8797,21,2,71,41,,,,,,,,,,,,
8797,23,7,31,21,,,,,,,,,,,,
8797,25,6,81,41,,,,,,,,,,,,
8797,26,2,1,31,,,,,,,,,,,,
8797,26,9,51,31,,,,,,,,,,,,
8797,28,2,81,21,,,,,,,,,,,,
8799,20,2,31,1,,,,,,,,,,,,
8799,22,2,11,31,,,,,,,,,,,,
8799,23,9,41,1,,,,,,,,,,,,
8799,26,2,11,11,,,,,,,,,,,,
8800,21,3,71,1,,,,,,,,,,,,
8800,21,8,51,51,,,,,,,,,,,,
8800,22,8,21,1,,,,,,,,,,,,
8801,21,8,81,51,,,,,,,,,,,,
8801,22,7,71,31,,,,,,,,,,,,
8801,23,7,1,41,,,,,,,,,,,,
8802,20,6,91,11,,,,,,,,,,,,
8802,23,2,71,51,,,,,,,,,,,,
8803,23,5,1,21,,,,,,,,,,,,
8804,20,4,41,51,,,,,,,,,,,,
8804,26,6,11,31,,,,,,,,,,,,
8805,25,6,1,41,,,,,,,,,,,,
8806,22,5,41,1,,,,,,,,,,,,
8807,21,5,1,41,,,,,,,,,,,,
8807,24,7,11,51,,,,,,,,,,,,
8807,26,2,21,31,,,,,,,,,,,,
8807,26,3,71,21,,,,,,,,,,,,
8809,24,9,61,21,,,,,,,,,,,,
8810,20,7,91,41,,,,,,,,,,,,
8810,23,3,81,41,,,,,,,,,,,,
8810,23,4,91,31,,,,,,,,,,,,
8810,24,3,71,11,,,,,,,,,,,,
8810,27,5,61,21,,,,,,,,,,,,
8811,24,9,1,41,,,,,,,,,,,,
8811,25,2,31,11,,,,,,,,,,,,
8811,27,5,11,41,,,,,,,,,,,,
8813,22,2,71,41,,,,,,,,,,,,
